종목코드,대표자,설립일,주소
365660,홍병진,20170630,"서울특별시 금천구 가산디지털1로 145, 1005호(가산동, 에이스하이엔드타워3차) &nbsp"
365900,김준오,20050401,"서울특별시 강남구 테헤란로108길 23 대치동, 보이스캐디 사옥"
366030,이기운,20061102,경기도 양주시 평화로 1525
367000,이상훈,20050224,"서울특별시 송파구 법원로9길 26, 디동 제6층(문정동, 에이치비지니스파크)"
368600,김영훈,20120814,경기도 군포시 벌새전리길 13(당정동)
368770,고연완,20201013,대전광역시 유성구 가정북로 26-55 주식회사 파이버프로
368970,강재구,20040616,충청남도 논산시 성동면 산업단지로2길 11
369370,"최승원, 홍민기(각자 대표이사)",20201020,"서울특별시 강남구 논현로131길 35 (논현동, 리손빌)"
370090,오상근,20090506,경기도 성남시 중원구 사기막골로 58
371950,유명훈,19960116,경기도 안산시 단원구 산단로35번길 24
372170,박치영,19991213,경기도 안성시  공도읍 문터길 72-23
372320,김건수,20161201,대전광역시 유성구 국제과학16로 11
372800,이성남,20120807,"서울특별시 영등포구 은행로 37, 5층"
373110,이의일,20150914,서울특별시 강남구 영동대로 333 동원빌딩 6층
373160,"신해동, 김동혁 (공동대표)",20170417,"서울특별시 강남구 테헤란로 231 West동 6층,7층(역삼동,센터필드)"
373170,심효준,20050823,서울특별시 서초구 효령로55길 23 3~5층 &nbsp
373200,윤상철,20201125,서울특별시 송파구 송파대로 201 A동 13층
376180,최석림,20020307,인천광역시 부평구 부평북로 118
376270,지요셉,20161230,경기도 수원시 영통구 창룡대로256번길 50 711호
376290,백영현,20040923,경기도 평택시 청북읍 현곡산단로93번길 6
376300,안종오,20170704,서울특별시 강남구 언주로172길 8 -
376900,유석환,20120120,"서울특별시 금천구 디지털로10길 9, 12층"
376930,임찬양(단독 대표이사),20151202,"경기도 용인시 수지구 광교중앙로 338, 비동 10층 &nbsp"
376980,이복기,20150406,서울특별시 송파구 올림픽로 300 35층
377030,홍상혁,20101007,"서울특별시 강남구 남부순환로 351길4, 2층(도곡동 STAY77) -"
377220,심태진,20060626,경기도 용인시 기흥구 서천로127번길 10 -
377330, 강민경,20081124,경기도 화성시 금곡로163번길 63-100
377450,장호준,20020710,서울특별시 송파구 송파대로49길 41 -
377460,김희웅,20150126,광주광역시 광산구 사암로 321(월곡동) -
377480,유태준,20140108,"경기도 성남시 수정구 창업로40번길 30 4층(시흥동, 판교IT센터)"
378340,김광일,20200402,경기도 오산시 지곶중앙로 1-19
378800,성승용,20081001,서울특별시 강남구 자곡로 174-10 강남에이스타워 606호(자곡동)
380540,문유석,20160217,경기도 화성시 동탄기흥로 602 5층
380550,"빈준길, 김동현",20160314,"서울특별시 강남구 테헤란로 124 삼원타워, 12층"
381620,배성관,20100423,충청남도 천안시 서북구 직산읍 부송로 165-33
382150,"김이랑, 강지훈 (각자대표)",20150622,"서울특별시 송파구 법원로11길 7 905호(문정동, 문정현대지식산업센터1-2)"
382480,"이인영,이상권(각자 대표이사)",20120502,충청남도 아산시 둔포면 아산밸리로387번길 42
382800,박상순,20050404,경기도 안성시 대덕면 모산로 401-14
382840,이성제,20081126,경기도 수원시 권선구 산업로 174-29
382900,김형석,20191231,경상남도 창원시 마산회원구 자유무역4길 61
383310,김종섭,20210503,충청북도 청주시 청원구 오창읍 과학산업2로 587-40
383930,박채규,20170403,경기도 용인시 처인구 유림로154번길 24 PKPD센터
384470,김진국,20120917,서울특별시 마포구 동교로19길 12 -
387570,전성우,20090727,대구광역시 동구 율암로 140-9 &nbsp
387690,조봉호,20120713,"강원특별자치도 춘천시 삭주로145번길 69-14, 2층 (후평동, 벤처비지니스 살롱)"
388050,"김동현, 장철수(각자대표)",20101217,경기도 화성시 양감면 초록로 868-12
388210,"박성훈, 박종화 (각자)",20130118,경상북도 구미시 산동읍 5공단5로 118 -
388610,강희철,20020618,경기도 화성시 동탄순환대로 823 17층
388720,김동헌,20111216,인천광역시 서구 첨단기술로 87 (주)유일로보틱스 청라국제도시 사옥
388790,김성준,20210517,경기도 용인시 처인구 이동읍 백자로 109 -
388870,윤정혁,20160419,서울특별시 구로구 디지털로 288 1301호(구로동)
389020,백준현,20000127,"경기도 성남시 분당구 성남대로925번길 41, 2층"
389030,박웅양,20180420,"서울특별시 송파구 정의로 70 4층, 5층(문정동, 케이디유타워)"
389140,윤준호,20170830,"서울특별시 서초구 강남대로 479 신논현타워, 12층, 13층, 14층"
389260,서종현,20000804,"서울특별시 강남구 테헤란로 422 11층 (대치동,KT선릉타워East)"
389470,김주희,20150514,"경기도 성남시 중원구 둔촌대로388번길 24, 101호, 601호, 612호"
389500,"류재완, 송진웅(각자 대표이사)",20001118,경기도 김포시 월곶면 김포대로2918번길 22
389650,이돈행,20140801,인천광역시 연수구 벤처로100번길 6
389680,왕지남,20070528,경기도 수원시 영통구 창룡대로256번길 91 에이스광교타워2 1405~1408호 &nbsp
391710,서종휘 김호정,20210609,경기도 화성시 동탄산단9길 23-12 경기도 화성시 동탄산단9길 23-12 8층(방교동)
393210,"조길주, 이강찬(각자 대표이사)",20001027,서울특별시 강남구 선릉로91길 10 -
393890,최원근,20161026,충청북도 충주시 대소원면 메가폴리스로 195
393970,유성준,20190116,서울특별시 송파구 올림픽로 342
394280,이성현,20171206,서울특별시 강남구 역삼로 114 현죽빌딩 12층
394420,"김건호, 최의경",20161018,"경기도 화성시 동탄순환대로 830, 908호 &nbsp"
394800,금창원,20161010,"서울특별시 강남구 테헤란로 415 8층(삼성동, 엘7호텔스강남타워)"
396270,김경수,20190102,경기도 성남시 분당구 대왕판교로 660 유스페이스1 에이동 5층
396300,이성욱,19990901,경상북도 구미시 1공단로10길 80
396470,박승배,20040408,경기도 화성시 동탄면 동탄산단10길 53-15 &nbsp
397030,차상훈,20130130,강원도 춘천시 강원대학길 1 의생명과학대학 B동 602호
397810,이은현,20140704,서울특별시 강남구 강남대로 560 7층(삼익전자빌딩)
398120,김정수,20090717,경기도 이천시  모가면 양녕로 10
399720,정규동,20120806,경기도 성남시 수정구 금토로40번길 26 A동 4층
402030,김영섬,19990417,"서울특별시 서초구 강남대로 327 6층, 7층, 9층(서울특별시 서초구 강남대로)"
402490,"이종수,이종범(공동대표이사)",20110406,인천광역시 서구 파랑로 470 (주)그린리소스
403490,김호연,20110518,충청남도 부여군 규암면 흥수로 698
403850,김민석,20100526,서울특별시 서초구 명달로 94
403870,이케빈기두,20170314,경기도 화성시 삼성1로1길 26 석우동
405000,이윤철(단독 대표이사),20150331,"경기도 성남시 분당구 대왕판교로 670 에이동 10층 1005호(삼평동, 판교테크노밸리 유스페이스2)"
405100,이규복,20140402,경기도 이천시 부발읍 경충대로 2091 큐알티 주식회사
405920,마승철,19900110,"경기도 이천시 백사면 청백리로393번길 353, 지하 1층"
406820,"김종수, 최범석",20111207,인천광역시 서구 염곡로14번길 27
407400,박영건,20141027,경기도 용인시 기흥구 동백죽전대로175번길 6 3층
408470,이근주,20170203,"서울특별시 성동구 아차산로 92 4층(성수동2가, S TOWER)"
408900,유재명,20101028,"서울특별시 금천구 디지털로9길 33 1701호(가산동, 아이티미래타워)"
408920,조원표,20211029,서울특별시 마포구 월드컵북로58길 9 ES타워
411080,김기홍,20041101,경기도 과천시 과천대로7나길 25 12층
412350,안건준,20150406,경기도 화성시 동탄면 동탄산단4길 9-9 -
412540,이영진,19860225,경기도 이천시 부발읍 황무로2065번길 72-75
413390,마점래,20190307,경상남도 양산시 상북면 석계산단2길 46
413630,"김경민, 김혜정",20211201,부산광역시 기장군 정관면 정관상곡1길 27-37 (정관읍 매학리)
413640,배영근,20050402,"서울특별시 강남구 선릉로 433, 신관 17층(역삼동)"
415380,최정석,20170908,서울특별시 마포구 토정로 115 스튜디오삼익빌딩
416180,손태도,20040616,경상남도 창원시 마산회원구 3·15대로 711 대아빌딩
417010,최윤성,20161228,대전광역시 유성구 국제과학2로 14
417180,라현성,20180308,"서울특별시 강남구 테헤란로 325, 15층 (역삼동, 어반벤치빌딩)"
417200,홍영호,20210101,경기도 안양시 동안구 엘에스로116번길 39 엘에스엠트론 하이테크 센터 6층
417500,함석헌,20140328,전라북도 군산시 중가도길 16
417790,안재천,20050128,"서울특별시 구로구 디지털로33길 28, 1108, 1309호(구로동, 우림이비지센터1차)"
417840,임영진,20160425,경기도 용인시 기흥구 탑실로 35번길 57
417860,"전배문, 유용희",20000428,"서울특별시 영등포구 여의대로 14. 12층(여의도동, KT여의도타워)"
417970,유형민,20050225,서울특별시 금천구 벚꽃로20길 24
418250,정동진,20150910,"경기도 성남시 수정구 금토로80번길 11, 14층 1401호 &nbsp"
418420,김보은,20091013,경기도 성남시 수정구 창업로 43 판교글로벌비즈센터 6층 B동
418470,정재욱,20160712,서울특별시 마포구 양화로 45 메세나폴리스 세아타워 16층
418550,강득주,19941128,"인천광역시 연수구 송도과학로 56 2214호(송도동, 송도테크노파크비티센터)"
418620,김진현,20120507,"서울특별시 송파구 올림픽로 300 25층(신천동, 롯데월드타워)"
419050,김치환,20201012,충청남도 서산시 지곡면 무장산업로 263-29
419080,변도영,20090909,경기도 수원시 권선구 산업로92번길 45 &nbsp
419120,윤영호 (단독대표),20181029,서울특별시 성동구 아차산로17길 49 601-612호
419530,김수훈,20000726,서울특별시 강남구 테헤란로 325 8층
419540,이선종,20010827,경기도 성남시 중원구 갈마치로 302 우림라이온스빌딩5차 A동 7층
420570,이재섭,20161227,충청북도 청주시 청원구  오창읍 두릉유리로 50-3
420770,강해철,20040218,경기도 평택시 진위면 진위산단로 53-86
424760,이정현,20220317,울산광역시 중구 종가8길 45 (복산동)
424870,김흥태,20160901,경기도 용인시 기흥구 탑실로35번길 25
424960,김용환,20171016,서울특별시 강남구 봉은사로81길 7 -
424980,황규호,20000828,경기도 용인시 처인구 이동읍 덕성산단2로50번길 43
425040,유원양,20150126,"충청북도 보은군 삼승면 남부로 3750-148(우진리,티이엠씨)"
425420,문성주,20031029,경기도 화성시 반월길 50-8
429270,심규환 (단독 대표이사),20080125,전라북도 완주군 봉동읍 테크노밸리로 497
430690,이주도,20000622,서울특별시 강동구 고덕비즈밸리로2가길 61 한싹타워
431190,이재영,20000307,대전광역시 유성구 엑스포로 1 16층(도룡동 사이언스센터)
432430,강철구,20101112,서울특별시 마포구 잔다리로3길 20
432470,정봉진,20060425,경기도 평택시 서탄면 서탄로 446-9 &nbsp
432720,김두호,20170201,"경기도 성남시 분당구 성남대로331번길 8, 609호 &nbsp"
432980,"황성관, 서기형(각자 대표이사)",20080307,경기도 화성시 마도면 청원산단7길 35(청원리 1453)
434480,이광후,20050222,서울특별시 구로구 디지털로 306 대륭포스트타워 2차 1008호
435570,김슬기,20140514,대전광역시 유성구 도안동로 329
437730,"황성호, 박기원",19880901,경상남도 창원시 의창구 죽전로 45
438700,하태진,20161004,서울특별시 용산구 한강대로7길 10-15  버넥트 익스피리언스센터
439090,"김기현, 송지혜(각자대표)",20120302,서울특별시 강남구 테헤란로 124 삼원타워 4층
439580,김준석,20150326,경기도 평택시 청북읍 드림산단1로 45 -
439960,오주영,20160928,서울특별시 구로구 디지털로31길 20 8층 801호
440110,남이현,20150630,"서울특별시 강남구 학동로 343 16층, 17층(논현동, 더피나클강남)"
440290,황유선,19991111,서울특별시 강남구 언주로 819
440320,권인택,20120416,서울특별시 영등포구 양평로 2(당산동6가)
441270,이재규,20220901,경기도 안양시 만안구 전파로24번길 93(안양동)
443250,김주오,20141128,서울특별시 강남구 논현로135길 29
443670,이은재,20130128,"경기도 과천시 과천대로7나길 34 3층(갈현동, 가비아@)"
444530,"임대근, 강태신",20111130,"서울특별시 금천구 가산디지털1로 226, 2003호"
445090,이종민,20160411,경기도 수원시 영통구 대학4로 25 -
445180,김정수,20100104,경상북도 경주시 안강읍 사박길 21 주식회사 퓨릿
445680,김남용,20180907,"서울특별시 금천구 디지털로9길 41 2층 202호, 204호 ~ 213호 (가산동, 삼성아이티해링턴타워) &nbsp"
446540,박진,20100909,충청남도 천안시 서북구 3공단2로 42 &nbsp
446840,한동진,20221007,서울특별시 강남구 개포로 208 형지빌딩 -
448280,현성완,20050406,서울특별시 영등포구 여의나루로 61 11층
