종목코드,재무제표종류,유동자산_2023,유동자산_2022,유동자산_2021,유동부채_2023,유동부채_2022,유동부채_2021,부채총계_2023,부채총계_2022,부채총계_2021,자본총계_2023,자본총계_2022,자본총계_2021,매출액_2023,매출액_2022,매출액_2021,영업이익_2023,영업이익_2022,영업이익_2021,당기순이익_2023,당기순이익_2022,당기순이익_2021
001780,CFS,401188846987.0,326840775284.0,333969217767.0,448289152359.0,465830380456.0,367456741373.0,502306306396.0,506348248906.0,487493321077.0,358843354991.0,310584717275.0,292664381636.0,591186560074.0,645412126051.0,505586030763.0,37632269602.0,34572726220.0,16666595158.0,20461689088.0,15722959250.0,2444329339.0
001790,CFS,606635047000.0,613796109000.0,572478087000.0,315984108000.0,390061782000.0,423333551000.0,630801051000.0,681747544000.0,671091219000.0,554590561000.0,537718752000.0,511199010000.0,1332349884000.0,1378075519000.0,1261349333000.0,47216910000.0,38051122000.0,42051836000.0,32504635000.0,25512530000.0,20190982000.0
001795,,,,,,,,,,,,,,,,,,,,,,
001800,CFS,1684449259398.0,1584060873911.0,1277244705780.0,514479147567.0,663512598084.0,641043985604.0,818487035311.0,977214307936.0,1090941456912.0,4319813022573.0,4124954123258.0,3870846883349.0,2953806265859.0,2934623360638.0,2415059149467.0,405463095002.0,399824809538.0,315697398867.0,290412989562.0,323574721674.0,225328340769.0
001820,CFS,176976795817.0,162158129535.0,147851352517.0,54679259714.0,53555574870.0,52657547915.0,62806572612.0,62021312212.0,66356720529.0,245224492405.0,225432520413.0,202941938712.0,280768545013.0,263469129967.0,262159285746.0,23693227777.0,30515172659.0,33168936415.0,20925722895.0,29337123509.0,28619003326.0
001940,CFS,1376387642212.0,1302395915794.0,1258447518832.0,144829353992.0,208963844818.0,230594729369.0,203567062700.0,242025489450.0,267377534330.0,1598950141872.0,1503806758480.0,1420715554696.0,1541894306076.0,1810613446049.0,1580849338970.0,149275075244.0,197916716776.0,200741467324.0,130202530569.0,131534561899.0,178382902845.0
002020,CFS,2025631560137.0,1684980865279.0,1422824794683.0,2630756659007.0,2341085909024.0,2046790194003.0,3920885075473.0,3358709490245.0,3012006789348.0,1310533881113.0,1300329727546.0,1105306260603.0,5894231282101.0,5659922374692.0,5410414957004.0,102926776246.0,317514999494.0,334228578940.0,15387285329.0,194835466054.0,274228680412.0
002025,,,,,,,,,,,,,,,,,,,,,,
002030,CFS,873549386331.0,881507374671.0,800688243838.0,561839258545.0,518884523788.0,482831435041.0,1291990927528.0,1317598873795.0,1399054580836.0,1980095078353.0,1864777074285.0,1716215804566.0,2115887323161.0,2072300589648.0,1846503739538.0,240394994935.0,232577852131.0,228865744338.0,175601384139.0,163508810507.0,201244923832.0
002070,CFS,86469579960.0,90886103322.0,88583995648.0,99056940356.0,98654688573.0,26916644111.0,102817066992.0,104480645980.0,94893341764.0,88265526779.0,96580534960.0,103274130689.0,217298020725.0,213052156991.0,187863421226.0,4859608010.0,5712710660.0,1419136499.0,-7900981725.0,-8169625557.0,-3210480120.0
002100,CFS,259940118322.0,260765667954.0,206547236965.0,158323199430.0,156932087281.0,123054676615.0,180131701890.0,188148524944.0,151976385644.0,268461032083.0,260484164308.0,236809393822.0,347407788945.0,361604573086.0,270269449649.0,25209888376.0,40975101750.0,16758990471.0,15126191336.0,30880492625.0,16107580204.0
002140,CFS,126594975013.0,127812632315.0,98974212002.0,148107726201.0,148284814914.0,117874864504.0,170990032083.0,169050032748.0,131754293786.0,106925910946.0,105653495078.0,106840607249.0,319058618654.0,278370677242.0,213486551495.0,7989269786.0,4854823595.0,4862496672.0,3135896967.0,417869202.0,4520564728.0
002150,CFS,288178634692.0,215628821883.0,215242647053.0,278006710806.0,215111875031.0,193006274356.0,330735948947.0,255273456899.0,233288041085.0,274364101351.0,267316818668.0,266928762112.0,574990699821.0,555824251958.0,577392660234.0,21891969353.0,11939896822.0,19985474247.0,20743987999.0,1577978719.0,15012948875.0
002170,CFS,341393542247.0,344026136176.0,350096214073.0,15281799815.0,30658720857.0,40844808451.0,22832801527.0,40424121033.0,52591297103.0,431919041908.0,417112654736.0,406422489175.0,179258365881.0,178800834419.0,193958606606.0,17683937036.0,16445205668.0,36387252619.0,21640419330.0,15100585612.0,33139838177.0
002200,CFS,155568917247.0,143085577838.0,125320518208.0,42690206238.0,46154487123.0,50672526185.0,61282437741.0,64604055301.0,68488033304.0,295721552336.0,280917284803.0,263358833659.0,312304377084.0,341420236472.0,319224098800.0,22880520713.0,25702536748.0,20005644083.0,19041696095.0,20317167712.0,15859236394.0
002210,CFS,60814859641.0,54389189710.0,49986318169.0,44843854847.0,47571203754.0,37589208760.0,75170970298.0,64892797809.0,58141479455.0,39802313739.0,42809263159.0,46440394585.0,88593588700.0,93328194834.0,84407657781.0,596402805.0,-3096985196.0,-5299049228.0,-2073909512.0,-2121670417.0,-4312832259.0
002220,CFS,96584584874.0,105439726347.0,109937947741.0,121158779915.0,112789046543.0,89112968596.0,157459593318.0,164622338615.0,161018233894.0,173569402408.0,174532632878.0,177760790183.0,216255460140.0,255229322550.0,248593160815.0,4859777657.0,4031740572.0,29642526663.0,430267265.0,-1327709294.0,25514603643.0
002240,CFS,1075549770909.0,1153075088455.0,1077770577004.0,446167186304.0,561483968404.0,601225850753.0,656069963664.0,805246239566.0,836162462939.0,1795210680578.0,1727522158689.0,1638109904626.0,1788877688439.0,2072550223138.0,1691354877090.0,56316856694.0,133503465388.0,98526648327.0,64526770048.0,92322769549.0,133312251875.0
002310,CFS,403603823024.0,441835691580.0,359222505286.0,153102582951.0,174449422525.0,168731264246.0,198420445505.0,230662239691.0,255172404299.0,849757319336.0,804286022003.0,714420848901.0,908334402467.0,1023392875106.0,945734471576.0,87582502735.0,109447038390.0,93875118756.0,81053175532.0,94400172513.0,90996794516.0
002320,CFS,657966998766.0,615210708980.0,702239490148.0,1028166708551.0,799783071458.0,865858612448.0,2661786978230.0,2558814752905.0,2503649583464.0,1539576621744.0,1534382938804.0,1373971132765.0,2807528782563.0,2849420869433.0,2504131193753.0,122526979246.0,114501782947.0,99432891702.0,26107574417.0,51759790504.0,161832906995.0
002350,CFS,1556084175048.0,1442087250791.0,1476005839227.0,1329961026949.0,1431723418411.0,1041728601260.0,2527778745177.0,2348104911877.0,2223486295878.0,1704882809392.0,1596231827731.0,1599927142387.0,2701720151279.0,2597424486492.0,2079407029590.0,186991098059.0,-54253533449.0,4391879556.0,103115550054.0,-27505695404.0,4634237831.0
002355,,,,,,,,,,,,,,,,,,,,,,
002360,CFS,78088815011.0,81702957489.0,78260037831.0,12495368628.0,10758686692.0,13060169094.0,30661330140.0,30058823992.0,27889955545.0,90131774993.0,94101468139.0,91739102042.0,134037726894.0,167355874554.0,143762553714.0,-4115868315.0,805218302.0,74330329.0,-2582296699.0,1832403955.0,342583143.0
002380,CFS,4178192966688.0,4029782763437.0,3668126354343.0,3836444032748.0,2869372542476.0,2699971576814.0,7905941668878.0,7567347802320.0,7502796337015.0,5447529409519.0,5551138505338.0,5376066871921.0,6288442613717.0,6774793651227.0,5874899292339.0,312530203929.0,467661528938.0,388769767968.0,92502625102.0,28661656966.0,-53211168479.0
002390,CFS,295289892016.0,354171988191.0,325526437557.0,301467891550.0,270930450534.0,277786754995.0,449706525420.0,489250127554.0,457565420779.0,340633132757.0,381856042513.0,383996411108.0,522741079531.0,543759151916.0,517641069438.0,12578832018.0,28496185960.0,28006350245.0,-28940426192.0,10595832696.0,3288807244.0
002410,CFS,79442666367.0,79479043859.0,122357950629.0,112589083552.0,90720864613.0,73104400642.0,130776898314.0,144032362262.0,112322390976.0,62133834668.0,71021899442.0,79447377953.0,120763371366.0,119750819393.0,111908019893.0,-10434014937.0,-12326103597.0,3024063646.0,-9110987152.0,-8414779933.0,5886536283.0
002420,CFS,6605762521.0,8610007524.0,2790210469.0,15356659973.0,3330747632.0,12799946180.0,23943612178.0,25060643077.0,27800152526.0,27055502112.0,26581197625.0,18588720131.0,31328511051.0,33710303333.0,17880222962.0,-815790576.0,-789291696.0,-1552340389.0,-1559060836.0,-1271122483.0,-1944921160.0
002450,CFS,190271185367.0,210295390017.0,273861932311.0,136862827380.0,134468492548.0,207632311275.0,271955667078.0,260906132649.0,331393678443.0,262202613136.0,260652700315.0,253911121266.0,247929198845.0,325699587394.0,295428267821.0,6465355387.0,11556311058.0,33347125728.0,3388984566.0,15067692450.0,23763505157.0
002460,CFS,798252085597.0,544990973847.0,613674954949.0,344305774243.0,222647093288.0,223571650563.0,622246444215.0,389175292526.0,390984899166.0,369441225612.0,356952449379.0,416980891273.0,908068526965.0,645706742562.0,422231395444.0,25253673267.0,14545076827.0,28631156224.0,19208134783.0,22672300863.0,29678512725.0
002600,CFS,228773495751.0,268968494534.0,135992011988.0,190668214256.0,275477139063.0,118931464715.0,244362080995.0,279570331873.0,121819557068.0,149640119001.0,154185144907.0,145739266262.0,405945609421.0,324035752456.0,250861244971.0,15648302437.0,14975758634.0,19072641425.0,355244125.0,11131140357.0,16074914918.0
002620,CFS,384527206646.0,352916443850.0,335143722380.0,412635828783.0,358504740294.0,298023551257.0,477810922325.0,445884552551.0,392107688415.0,402186068382.0,419792459625.0,500313689876.0,804043001736.0,792964733258.0,762568056298.0,20820186238.0,-7547961141.0,-8974887678.0,-13240831932.0,-83145006102.0,-12870005197.0
002630,CFS,49249571579.0,70498286259.0,29060487101.0,3892299448.0,13644112827.0,15230436507.0,9657861933.0,21764271008.0,22973289605.0,71392358134.0,83187737513.0,48545215619.0,28819028142.0,26276462476.0,25179589559.0,1452807025.0,-3780753830.0,-5194597557.0,-12423707818.0,34198169452.0,-15633406102.0
002690,CFS,109413578909.0,101123872721.0,105242078699.0,23203916506.0,18680811170.0,23588479582.0,25996260704.0,22028247899.0,26964608783.0,153236014334.0,157680471138.0,153548172626.0,180812604441.0,196757615383.0,182235773870.0,-2912558609.0,2456929950.0,7872984392.0,-3159795782.0,3345149095.0,8250673190.0
002700,CFS,79333118543.0,105816871898.0,82714380428.0,38648003533.0,64029490024.0,39024415021.0,43889321524.0,70989812664.0,39482254979.0,82244765768.0,81890842633.0,82606425523.0,184299576203.0,202728990445.0,193517099817.0,2010103394.0,2828953931.0,9607808334.0,1056841415.0,1041712810.0,7977952924.0
002710,CFS,229620812003.0,276384671735.0,201980329101.0,219768078587.0,251903595625.0,138686004598.0,324690124283.0,298677336481.0,211767465634.0,235047322207.0,208804980309.0,155229149214.0,624418627125.0,684414631381.0,536651129324.0,11250766391.0,43983210872.0,25597715868.0,-8293017782.0,29566777984.0,28723275024.0
002720,CFS,55119200302.0,48535452258.0,48197308387.0,59687458641.0,47855143190.0,54516684923.0,78309909600.0,62513602796.0,71195237941.0,84949573607.0,74079260010.0,68587808743.0,135372690530.0,126583402933.0,119745568736.0,-1989142940.0,5272527164.0,-1675903581.0,-8414888054.0,3542773665.0,-1555791280.0
002760,CFS,25120405586.0,26264428282.0,20693291909.0,4658790108.0,9809629438.0,4842323173.0,9149383003.0,12528504457.0,10774060414.0,48779052919.0,48383747090.0,45543908799.0,46773797129.0,48434715670.0,39763912508.0,505610730.0,3282891685.0,1692124112.0,857813413.0,3069106054.0,1694987553.0
002780,CFS,488221311452.0,332594741207.0,199532100571.0,229509306474.0,150468384840.0,104125496310.0,306441209059.0,227013990002.0,163663632831.0,267890246354.0,224732888879.0,170953528731.0,759439767128.0,628936048866.0,444244783883.0,51726034035.0,50682532747.0,43348738057.0,45310969956.0,49560577253.0,53413211910.0
002785,,,,,,,,,,,,,,,,,,,,,,
002787,,,,,,,,,,,,,,,,,,,,,,
002790,CFS,2750248646531.0,2566383546972.0,3015471536393.0,856205498882.0,851901945315.0,1273284869946.0,1106298749214.0,1117500460491.0,1562518153844.0,6525132028648.0,6533503340963.0,6475624778281.0,4021343038942.0,4494956806652.0,5326080007289.0,152001477210.0,271900712401.0,356171273550.0,234714547925.0,149222412761.0,291978846416.0
002795,,,,,,,,,,,,,,,,,,,,,,
00279K,,,,,,,,,,,,,,,,,,,,,,
002810,CFS,411192501716.0,367906365552.0,336617200484.0,103835524973.0,98086686392.0,86059949264.0,120001032866.0,112174817744.0,114637439582.0,555611487697.0,512033245129.0,464179032531.0,476810216001.0,492512781495.0,467033282055.0,17182275919.0,19352102542.0,23951912869.0,55062738980.0,57700063384.0,44918343830.0
002820,CFS,183637309706.0,231592368174.0,272648390793.0,343191449807.0,278933732249.0,305863900652.0,396711706025.0,373988182288.0,397875440889.0,231388941227.0,150446137416.0,168301515700.0,441061876743.0,506691214360.0,465318349964.0,-30185394857.0,-17708726754.0,-21880824546.0,-159209216493.0,-19156598108.0,-35296250239.0
002840,CFS,196731104268.0,197197076947.0,171562461940.0,39482674198.0,48106995526.0,46649328264.0,69598936992.0,73770759382.0,76426655424.0,377967231783.0,341848565180.0,295987063654.0,421367350652.0,438188003964.0,359794982785.0,67238827320.0,77015585495.0,57154754665.0,61015747625.0,72215529158.0,57743051692.0
002870,CFS,86881578575.0,77923645859.0,73678457933.0,32128011514.0,27715048317.0,3833076079.0,32548430681.0,30070255666.0,4491677805.0,71642478000.0,82347640959.0,89381578676.0,26895721826.0,18781761719.0,25902411942.0,-3999446133.0,-4202051316.0,-3965236682.0,-9206169945.0,-7535495421.0,-10029697338.0
002880,CFS,112229012243.0,560727671117.0,647616453659.0,271557825138.0,865405332990.0,921827480291.0,299228350342.0,1136743952904.0,1131295315219.0,36798139893.0,238462812415.0,189701011300.0,566931442867.0,501285871581.0,416513254999.0,36096187586.0,38155704391.0,14833348539.0,-195250149119.0,-93776538801.0,-2852371609.0
002900,CFS,516796324494.0,473214647112.0,410107503614.0,395279274212.0,400434021651.0,380950566444.0,466443819251.0,447666197323.0,458227292748.0,382667086171.0,334462229231.0,249200954817.0,836475030282.0,1166138766862.0,841455916467.0,76461605327.0,122015643800.0,35264240176.0,60426831559.0,98186110279.0,39502410981.0
002920,CFS,190229994310.0,201036538640.0,176816238429.0,62205277797.0,65845462322.0,51948801133.0,104498591908.0,99811962683.0,104854260807.0,335105442210.0,327234039553.0,305113780408.0,311469920690.0,296756353988.0,276391974385.0,8019390028.0,6726401302.0,7459015090.0,13754878945.0,22144843478.0,10346413405.0
002960,CFS,159137348964.0,144822868003.0,138638222163.0,60149598770.0,57847556976.0,52840733213.0,62221361302.0,59384706208.0,56156826918.0,126150255265.0,112955747743.0,109554752787.0,320486205004.0,301642199205.0,241388074436.0,42296587917.0,35071601445.0,38045978839.0,37379114562.0,26721326526.0,29045945812.0
002990,CFS,1145157097104.0,1052601903018.0,989098097931.0,924764715472.0,861502417337.0,869873885033.0,1222548339400.0,1147826599507.0,1083164233858.0,469814438482.0,543337107811.0,652821434924.0,2217626015573.0,2048507174841.0,2065076215393.0,21804193710.0,55946616129.0,111591652916.0,746269594.0,20751613866.0,148124651759.0
002995,,,,,,,,,,,,,,,,,,,,,,
003000,CFS,254178522748.0,218741258542.0,220095332335.0,97544074713.0,44603055930.0,36994751161.0,194752377153.0,129081732482.0,117355699917.0,234264672245.0,271847456032.0,280060883133.0,125928240771.0,190909364530.0,182491221467.0,-37496760003.0,-230635598.0,5621880941.0,-34406512167.0,-4248677024.0,-2796797665.0
003010,CFS,176765036631.0,164239140493.0,115179184379.0,133606577606.0,121449714639.0,80216582203.0,139149134648.0,132475114237.0,92754854849.0,114811452331.0,108047031390.0,101983399191.0,276080698891.0,178029520688.0,206355705097.0,9142102686.0,2682218552.0,9391730485.0,7404407309.0,-2074104566.0,4900986362.0
003030,CFS,2433040225715.0,2127561535722.0,1711494700195.0,1143048800456.0,1092316484712.0,928499343612.0,1951857663889.0,1591270344983.0,1312346968538.0,2388898332220.0,1980797313681.0,1586652059114.0,3913342472741.0,3953834150660.0,2841722127579.0,590946429587.0,567163868807.0,298952263629.0,409652266510.0,376265181568.0,226651777025.0
003060,CFS,84857286038.0,240608129118.0,353474277990.0,157938368473.0,161106057927.0,9448798816.0,220705187059.0,173729691936.0,17440224078.0,368691477738.0,510410724762.0,597180878459.0,87363627712.0,65190359336.0,56481701589.0,-57477960970.0,-5430302001.0,-3799173381.0,-115330071228.0,13620685578.0,9151011432.0
003070,CFS,1456081496381.0,1801559418189.0,1170523284069.0,1401665560479.0,1897215925506.0,1428189413252.0,2017469542758.0,2270737072633.0,1962370838378.0,553830945167.0,563410513551.0,613375133227.0,2663480259991.0,2602076874673.0,2729820699306.0,12788879964.0,166687315258.0,186862116639.0,-117145427.0,142130138551.0,136960474296.0
003075,,,,,,,,,,,,,,,,,,,,,,
003080,CFS,82853943711.0,87306335639.0,90108115517.0,24800605964.0,24401347807.0,26951186263.0,33110290058.0,33383212096.0,36424835178.0,132517081854.0,137402075241.0,135732039091.0,62612439874.0,66379257981.0,57675736223.0,201041362.0,1904947045.0,1038402940.0,1163430847.0,3936366206.0,1280616310.0
003090,CFS,862545145631.0,954002901339.0,843500826669.0,691004415191.0,515754225263.0,513966843662.0,922478396685.0,879409305644.0,776674438964.0,1436798777412.0,1279495801608.0,1152542386848.0,,,,195606282852.0,207334242877.0,182454302437.0,191438974294.0,120268044179.0,99784450437.0
003120,CFS,293943116751.0,364603754251.0,279964899894.0,34892111664.0,42557941740.0,20726994241.0,36436249470.0,49747959330.0,25472910327.0,382753680026.0,448995363416.0,345909590878.0,78053232127.0,61247846533.0,42089835817.0,-7992642135.0,1337852079.0,-1797410519.0,-20940893247.0,108669345882.0,-1367510424.0
003160,CFS,138996290352.0,132045534034.0,121089114250.0,86898503842.0,74184325454.0,63178467824.0,119340063760.0,111206586935.0,96098088340.0,161249418301.0,163379236085.0,152058573267.0,214541934868.0,231004368333.0,226567361019.0,6139629128.0,11153444246.0,16476140212.0,1960664847.0,15165290080.0,15139406764.0
003200,CFS,397420469887.0,555778028112.0,485317223817.0,125720800419.0,210161785960.0,179411425576.0,178495604004.0,272298156963.0,249710018427.0,880734785576.0,904447829099.0,794294937492.0,539409047753.0,593058768403.0,601028587672.0,-1021003237.0,-16000918451.0,60970489628.0,9719711248.0,114629330181.0,64210377493.0
003220,CFS,209293035076.0,207283824715.0,180377165780.0,182690483039.0,128146380604.0,102076350901.0,243733869786.0,204784866664.0,211176224708.0,264264472571.0,248765199157.0,218403697719.0,526952045065.0,478884656361.0,354176435161.0,32232798510.0,43006376510.0,19425905258.0,23463261382.0,30657171591.0,6610675911.0
003230,CFS,492073951173.0,348640276501.0,278912194653.0,402005197765.0,225328097793.0,182419094567.0,593512454782.0,470165749462.0,357388870699.0,576790316113.0,454763741502.0,395691449960.0,1192914607980.0,909036571591.0,642030314159.0,147514090779.0,90375676138.0,65363413971.0,126591199633.0,80271060994.0,56657565902.0
003240,CFS,1852914832457.0,1928388653674.0,2173502938130.0,420549694218.0,419114657979.0,593343898991.0,708793032453.0,698043531131.0,951548817286.0,4029499410934.0,4122700296452.0,3970912815023.0,2265489918200.0,2606596306671.0,2487979024450.0,-99370075160.0,-104464194414.0,341262053240.0,-14694447321.0,257110204294.0,317026621440.0
003280,CFS,101272964130.0,105041636229.0,55263611296.0,57723186739.0,65840697710.0,26670340739.0,154939133840.0,181755200200.0,144358895306.0,170714205597.0,135304736370.0,102939787802.0,164811542047.0,177860078064.0,81724313869.0,24563227868.0,29679321670.0,-1874688534.0,34733504205.0,23809908600.0,16436494237.0
003300,CFS,1132132616068.0,1010583778368.0,1038440575355.0,679549474109.0,760109174022.0,677272197569.0,1361965047637.0,1220879131264.0,1333699702388.0,2197825203650.0,2047162214760.0,1930132651013.0,2363057189359.0,1965611730065.0,1650343192777.0,262027026206.0,132506014100.0,117776894490.0,180328429043.0,129293981435.0,91582087557.0
