종목코드,종목명,업종명,시장구분,대표자,현재가,등락률,PBR,PER,ROE,매출액성장률(%),영업이익성장률(%),부채비율(%),유동비율(%),3개월수익률(%),6개월수익률(%),12개월수익률(%),평균거래대금(억원),시가총액,매출액,영업이익,EPS,BPS,상장주수,결산월,설립일,주소,경상이익,3년연속흑자
035150,백산,08화학,KOSPI,"김한준, 전제형(각자 대표이사)",9840,-1.6,0.78,6.19,12.76,5.07,-23.4,32.91,191.82,-22.7,-20.0,-36.06,3.9,1965,1301,127,1590.0,12669.0,19771,12.0,19861006.0,경기도 시흥시 공단1대로27번길 47,146,True
035250,강원랜드,30오락·문화,KOSPI,남한규,14460,0.42,0.73,9.72,7.55,3.48,-17.82,22.12,406.28,-14.69,-18.49,-25.77,98.2,30187,3789,689,1487.0,19841.0,213940,12.0,19980629.0,강원도 정선군 사북읍 하이원길 265 강원랜드,539,True
035420,NAVER,29IT 서비스,KOSPI,최수연,207500,-5.68,1.13,16.77,6.49,13.56,2.11,29.32,126.6,-3.04,-21.99,-11.51,4649.5,302902,32411,5418,12376.0,184396.0,156944,12.0,19990602.0,경기도 성남시 분당구 정자일로 95 1784,3935,True
035510,신세계 I&C,29IT 서비스,KOSPI,양윤지,12600,-2.17,0.38,6.4,6.89,8.84,30.58,32.35,220.1,-37.16,-30.0,-23.17,29.4,1708,1786,124,1968.0,32954.0,13980,12.0,19970429.0,"서울특별시 강남구 테헤란로 231 이스트 24층(역삼동, 센터필드)",136,True
035720,카카오,29IT 서비스,KOSPI,정신아,36200,-2.56,1.41,32.61,4.49,3.3,-10.51,55.0,99.25,-24.66,-40.66,-35.13,867.1,156372,19421,2114,1110.0,25625.0,442981,12.0,19950216.0,제주특별자치도 제주시 첨단로 242,3325,True
036420,콘텐트리중앙,30오락·문화,KOSPI,"이중원, 홍정인(각자대표)",1612,-2.72,0.21,-0.34,-90.88,10.69,-5.27,74.48,45.28,-73.22,-76.29,-84.15,8.1,318,1918,-16,-4691.0,7612.0,19262,12.0,19870928.0,서울특별시 강남구 도산대로 156,-221,False
036460,한국가스공사,17전기·가스,KOSPI,최연혜,34950,1.6,0.28,24.25,2.8,-6.93,-30.0,501.74,70.53,-8.98,-14.44,-22.76,78.0,29770,118022,9100,1441.0,123774.0,92313,12.0,19830818.0,대구광역시 동구 첨단로 120-,7183,True
036530,SNT홀딩스,21금융,KOSPI,김도환,49350,-1.0,0.53,6.19,9.02,167.1,178.38,7.9,504.13,-22.65,-14.77,-14.32,10.3,8347,4805,646,7969.0,92522.0,16303,12.0,19820927.0,서울특별시 강남구 테헤란로 305 한국기술센터 20층,721,True
036570,NC,29IT 서비스,KOSPI,"김택진, 박병무 (공동대표이사)",228000,1.33,1.31,14.23,14.0,-9.45,156.2,24.32,375.67,-15.71,0.44,16.74,355.6,45996,5574,1133,16023.0,173514.0,21544,12.0,19970311.0,경기도 성남시 분당구 대왕판교로644번길 12 엔씨알앤디센터,1873,False
036580,팜스코,05음식료·담배,KOSPI,김남욱,2630,-1.68,0.44,2.36,18.28,-4.71,-8.2,169.36,94.35,-22.76,4.57,-6.74,3.0,1033,3990,197,1114.0,5917.0,36727,12.0,19991001.0,경기도 안성시  미양면 제2공단4길 33,-48,True
037270,YG PLUS,29IT 서비스,KOSPI,최성준,3180,-2.3,1.07,9.01,12.48,41.25,687.99,38.74,240.02,-38.37,-55.34,-62.54,22.5,1986,535,39,353.0,2963.0,63663,12.0,19961115.0,"서울특별시 영등포구 국제금융로 10 19층, (여의도동, 쓰리아이에프씨)",82,True
037560,LG헬로비전,30오락·문화,KOSPI,송구영,1591,-0.87,0.27,69.17,0.4,5.77,93.63,176.96,110.09,-32.87,-31.42,-45.61,57.8,1177,2554,51,23.0,5845.0,77446,12.0,19950331.0,"경기도 고양시 덕양구 동송로 30 17층(동산동, MBN미디어센터)",36,True
037710,광주신세계,16유통,KOSPI,이동훈,37600,-3.59,0.0,0.0,0.0,0.35,0.28,45.95,40.18,-1.7,21.29,14.29,144.4,2986,0,0,0.0,0.0,7627,12.0,19950410.0,광주광역시 서구  무진대로 932 (주)광주신세계,0,True
039130,하나투어,26일반서비스,KOSPI,송미선,30400,-1.62,3.09,14.93,29.65,-6.42,31.25,274.02,111.52,-28.55,-32.59,-44.73,17.2,4670,1748,168,2036.0,9827.0,15489,12.0,19931101.0,서울특별시 종로구 인사동5길 41 (주)하나투어,262,True
039490,키움증권,24증권,KOSPI,엄주성,298500,-5.09,1.18,7.37,21.51,53.92,,1031.29,,-33.59,-13.1,34.76,523.3,80127,93960,6212,40504.0,254008.0,26228,12.0,20000401.0,서울특별시 영등포구 의사당대로 96 TP타워(사학연금 서울회관),6623,
039570,HDC랩스,18건설,KOSPI,이준형,7740,1.18,0.67,16.4,6.31,2.66,35.61,48.05,231.72,-7.19,-4.33,-21.66,1.7,1949,1481,72,472.0,11616.0,25957,12.0,19990917.0,서울특별시 서초구 효령로 346 서초 HDC랩스 타워,87,True
041650,상신브레이크,15운송장비·부품,KOSPI,박세종,2125,-3.19,0.19,-3.84,-4.15,-3.23,-86.48,84.61,110.56,-24.91,-24.11,-29.05,0.8,457,1303,22,-554.0,10944.0,21471,12.0,19750813.0,대구광역시 달성군 논공읍 논공중앙로33길 10,43,True
042660,한화오션,15운송장비·부품,KOSPI,김희철,87900,-2.22,4.36,21.62,25.71,19.87,447.51,229.06,106.54,-34.84,-37.35,-2.33,2180.8,250952,32099,4411,4066.0,20138.0,306413,12.0,20001023.0,경상남도 거제시 거제대로 3370 (아주동),5064,False
042700,한미반도체,12기계·장비,KOSPI,곽동신,200000,-7.41,27.48,89.57,30.8,0.74,-5.18,18.52,396.69,-32.32,16.89,133.37,3563.0,213499,509,85,2233.0,7278.0,95312,12.0,19801224.0,인천광역시 서구 가좌로30번길 14,251,True
044380,주연테크,13전기·전자,KOSPI,김희라,953,-13.05,0.33,-7.27,-1.87,17.99,43.64,21.07,451.73,-55.67,-53.17,-59.79,7.4,174,171,4,-131.0,2929.0,12896,12.0,19880510.0,서울특별시 서초구 사임당로 32 2층(서초동),6,False
044450,KSS해운,19운송·창고,KOSPI,박찬도,10130,-0.88,0.42,6.4,15.25,8.39,5.99,255.62,21.68,-21.78,14.72,-3.98,8.4,2248,1398,216,1584.0,24109.0,23085,12.0,19840627.0,서울특별시 종로구 인사동길 12 대일빌딩 8층,640,True
044820,코스맥스비티아이,21금융,KOSPI,"허민호, 이병주",19550,1.66,0.68,6.43,15.94,56.58,54.27,130.66,31.65,9.96,52.73,-0.81,10.7,1816,2052,164,3041.0,28837.0,9603,12.0,19921112.0,"경기도 성남시 분당구 판교로 255 에프-801(삼평동,판교이노밸리)",247,True
047040,대우건설,18건설,KOSPI,김보현,15300,-6.36,1.88,-6.97,-19.51,-23.72,-944.25,359.46,173.53,-53.35,195.94,290.31,2328.1,60814,19514,2556,-2195.0,8148.0,410907,12.0,20001227.0,서울특별시 중구 을지로 170 (을지로4가),2673,False
047050,포스코인터내셔널,16유통,KOSPI,대표이사 사장 이계인,56300,-0.53,1.43,16.13,10.31,-1.58,-3.05,136.89,106.85,-30.75,-11.06,2.93,344.2,92535,84104,3575,3491.0,39358.0,175922,12.0,20001227.0,서울특별시 강남구 테헤란로 440 포스코센터,3369,True
047400,유니온머티리얼,10비금속,KOSPI,이우선,975,-0.41,2.09,16.53,15.16,-6.39,115.15,156.27,104.55,-45.83,-35.04,-41.41,9.4,404,248,11,59.0,467.0,42000,12.0,20000630.0,대구광역시 달서구  성서공단남로 151,14,False
047810,한국항공우주,15운송장비·부품,KOSPI,김종출,158100,-3.66,8.42,82.91,11.14,0.75,10.47,443.07,119.98,-7.76,-2.95,70.37,864.3,138902,10927,671,1907.0,18776.0,97475,12.0,19991001.0,경상남도 사천시  사남면 공단1로 78 한국항공우주산업,530,True
049800,우진플라임,12기계·장비,KOSPI,김익환,1795,-0.28,0.33,15.75,2.48,1.06,102.89,194.59,86.34,-38.84,-9.98,-10.12,1.2,343,356,-41,114.0,5492.0,20000,12.0,19920103.0,충청북도 보은군 장안면 우진플라임로 100 본관동,-26,True
051600,한전KPS,18건설,KOSPI,김홍연,47100,1.4,1.57,17.06,11.25,0.72,-32.89,26.23,286.95,-25.83,-18.51,-8.19,80.7,19147,3524,370,2761.0,29906.0,45000,12.0,19840327.0,전라남도 나주시 문화로 211 -,392,True
051630,진양화학,08화학,KOSPI,임경섭,1112,-7.1,0.61,-4.36,-12.58,-24.31,82.04,107.09,67.5,-49.34,-57.07,-44.54,14.0,362,245,-41,-255.0,1829.0,21200,12.0,20010103.0,울산광역시 남구  장생포로 93,-45,False
051900,LG생활건강,08화학,KOSPI,이선주,248500,0.2,0.76,-43.69,-2.04,-13.98,-101.37,10.52,270.95,-1.78,-9.31,-24.01,163.8,36690,15766,1078,-5688.0,325224.0,14975,12.0,20010403.0,서울특별시 중구 후암로 98 LG서울역빌딩,1157,False
051905,LG생활건강우,08화학,KOSPI,,100500,0.7,0.0,0.0,0.0,,,,,-11.3,-11.14,-22.87,7.9,1903,0,0,0.0,0.0,2096,12.0,,,0,
051910,LG화학,08화학,KOSPI,김동춘,259000,-4.6,0.62,-11.14,-6.05,-10.65,-281.91,56.53,143.31,-33.84,-27.65,-15.64,1070.4,176833,122468,-497,-23242.0,419617.0,70592,12.0,20010401.0,서울특별시 영등포구  여의대로 128,-5665,False
051915,LG화학우,08화학,KOSPI,,120600,-1.47,0.0,0.0,0.0,,,,,-34.99,-31.48,-23.23,51.1,8734,0,0,0.0,0.0,7688,12.0,,,0,
052690,한전기술,26일반서비스,KOSPI,김태균,99100,3.12,6.03,44.36,5.65,-8.91,-51.04,41.37,212.7,-49.13,-29.42,14.3,225.1,33404,1133,141,2234.0,16428.0,38220,12.0,19751001.0,경상북도 김천시 혁신로 269 (율곡동),178,True
053210,스카이라이프,30오락·문화,KOSPI,지정용,4070,-0.25,0.35,27.88,0.76,-3.26,-7.93,53.87,163.36,-18.19,-15.47,-18.76,2.2,1912,2390,59,146.0,11465.0,47522,12.0,20010112.0,"서울특별시 마포구 매봉산로 758층, 9층",24,True
053690,한미글로벌,26일반서비스,KOSPI,"윤요현, 박서영",18300,-5.13,0.85,10.82,6.7,-4.51,-20.77,33.7,146.45,-36.35,-4.98,-5.96,37.5,1628,1120,30,1692.0,21462.0,10957,12.0,19960618.0,서울특별시 강남구 테헤란로87길 36 도심공항타워 층,41,True
055490,테이팩스,08화학,KOSPI,허지행,12860,-2.72,0.39,30.4,3.33,5.18,84.32,41.83,151.39,-35.05,-12.99,-11.92,11.3,591,386,18,423.0,32645.0,4786,12.0,19940801.0,"경기도 수원시 영통구 대학4로 17 제8층 812호, 813호(이의동, 에이스광교타워 1차)",27,True
055550,신한지주,21금융,KOSPI,진옥동,104400,0.58,0.86,10.35,8.81,,,43.51,,4.4,24.43,46.63,1428.1,496963,148145,21545,10085.0,121468.0,474654,12.0,20010901.0,서울특별시 중구 세종대로9길 20 태평로2가,22214,
057050,현대홈쇼핑,16유통,KOSPI,"정교선, 한광영(각자 대표이사)",0,0.0,0.0,0.0,4.61,-0.25,25.08,12.84,344.88,9.4,65.65,48.72,12.2,0,9785,653,0.0,0.0,12000,12.0,20010529.0,서울특별시 강동구  올림픽로70길 34,702,True
058430,포스코스틸리온,11금속,KOSPI,대표이사 사장 천시열,4350,-5.13,0.68,15.32,3.77,-6.96,-49.5,28.1,310.79,-19.59,6.49,-1.81,122.0,2619,2793,63,284.0,6401.0,60000,12.0,19880215.0,경상북도 포항시 남구  철강로 173 포스코강판주식회사,79,True
058650,세아홀딩스,11금속,KOSPI,"이태성, 김수호",117300,-1.84,0.21,7.26,3.14,10.7,33.76,19.29,10.12,-24.22,-32.93,-11.07,8.2,4997,17113,577,16154.0,569956.0,4242,12.0,20010701.0,서울특별시 마포구 양화로 45,484,True
058730,다스코,11금속,KOSPI,"한상원, 한남철",3675,-11.87,0.46,-14.36,-5.83,5.13,356.83,130.95,106.11,-1.21,11.87,21.09,236.5,867,595,-58,-256.0,8064.0,19948,12.0,19960126.0,전라남도 화순군  동면 동농공길 26-2,-62,True
058850,KTcs,29IT 서비스,KOSPI,이창호,2245,-0.88,0.4,4.1,12.89,-0.91,968.69,87.75,165.21,-16.39,-19.39,-16.7,3.8,923,2358,105,548.0,5605.0,41404,12.0,20010702.0,대전광역시 서구 갈마로 160,106,False
058860,KTis,29IT 서비스,KOSPI,양율모,2540,-0.78,0.0,0.0,0.0,8.15,4.66,88.62,168.83,-11.19,-6.96,-9.77,2.7,878,4364,207,0.0,0.0,34802,12.0,20010627.0,서울특별시 영등포구 여의대로 14 케이티빌딩 10층,214,True
060980,HL홀딩스,21금융,KOSPI,김광헌,38100,-1.8,0.32,17.15,3.33,-7.87,-34.86,85.75,44.27,-11.6,-17.26,-6.96,13.4,3431,3270,347,2221.0,118065.0,9078,12.0,19991127.0,경기도 용인시 기흥구 기흥단지로 46 -,283,True
062040,산일전기,13전기·전자,KOSPI,"박동석, 한익희 (공동대표)",170800,-6.97,8.86,34.92,0.0,50.28,63.91,16.29,468.39,-23.06,18.86,72.7,889.9,50454,1503,555,4891.0,19269.0,30615,12.0,19940326.0,경기도 안산시 단원구 시화벤처로 481,597,True
063160,종근당바이오,09제약,KOSPI,박완갑,13340,0.15,0.56,8.41,6.85,-6.8,-67.09,136.05,89.61,-33.03,-37.22,-43.95,9.1,704,1718,110,1586.0,23881.0,5485,12.0,20011112.0,서울특별시 서대문구  충정로 8,92,False
064350,현대로템,15운송장비·부품,KOSPI,이용배,158400,-4.86,5.61,22.45,30.08,31.73,113.26,199.26,125.42,-32.02,-23.66,-19.47,1195.1,167096,14575,2242,7055.0,28211.0,109142,12.0,19990701.0,경상남도 창원시 의창구  창원대로 488,2756,True
064400,LG씨엔에스,29IT 서비스,KOSPI,현신균,64500,-7.73,2.13,14.18,16.64,0.77,4.85,82.85,207.18,-3.3,-12.48,-10.04,1989.7,60553,13150,942,4548.0,30270.0,96885,12.0,19870114.0,서울특별시 강서구 마곡중앙8로 71,1128,True
064960,SNT모티브,15운송장비·부품,KOSPI,권형순,26350,-3.48,0.62,10.05,7.23,5.43,10.1,25.0,369.5,-25.88,-30.66,-23.62,21.9,6754,2156,215,2623.0,42534.0,26540,12.0,20020206.0,부산광역시 기장군  철마면 여락송정로 363,332,True
066570,LG전자,13전기·전자,KOSPI,류재철,169200,-9.76,1.28,31.8,4.11,-3.93,-240.89,178.01,73.69,32.71,60.23,119.46,6670.5,282116,237272,16737,5321.0,132659.0,162884,12.0,20020401.0,서울특별시 영등포구  여의대로 128 LG트윈타워,14009,False
066575,LG전자우,13전기·전자,KOSPI,,61000,-11.21,0.0,0.0,0.0,,,,,8.93,16.41,53.65,361.6,10824,0,0,0.0,0.0,17181,12.0,,,0,
066970,엘앤에프,13전기·전자,KOSPI,허제홍,81900,-8.08,4.68,-5.69,-76.93,12.95,72.39,346.59,64.93,-58.74,-31.86,25.04,682.5,33685,7396,1173,-14393.0,17482.0,40683,12.0,20000727.0,대구광역시 달서구 이곡동로 11,-555,False
067830,세이브존I&C,16유통,KOSPI,이상준,2280,-0.65,0.19,7.4,2.64,0.73,-41.03,19.54,235.24,-29.19,-21.92,-13.64,2.1,943,1172,78,308.0,11950.0,41040,12.0,20020508.0,서울특별시 노원구  한글비석로 57 (하계동),161,True
068270,셀트리온,09제약,KOSPI,"기우성, 서진석",177600,3.14,2.37,41.91,7.28,-21.04,-24.12,25.29,153.3,-10.85,-12.11,4.68,1132.3,399062,11450,3219,4238.0,74822.0,232553,12.0,19910227.0,인천광역시 연수구 아카데미로 23,4322,True
068290,삼성출판사,30오락·문화,KOSPI,김진용,6250,-1.57,0.35,5.76,6.34,-0.68,-338.54,18.74,463.15,-32.07,-41.59,-64.71,2.0,621,406,-2,1085.0,17639.0,10000,12.0,20020702.0,서울특별시 서초구  명달로 94 (주)삼성출판사,126,False
069260,TKG휴켐스,08화학,KOSPI,김우찬,15210,-0.98,0.65,10.38,6.86,-8.17,-18.52,17.73,326.64,-16.29,-18.09,-14.41,26.8,6176,2949,152,1466.0,23511.0,40878,12.0,20020915.0,서울특별시 중구 마른내로 27 타워107 15층,179,True
069460,대호에이엘,11금속,KOSPI,육영수,2660,0.0,0.56,-1.27,-44.72,18.83,-26.83,100.21,121.13,0.0,-63.0,-71.47,0.0,463,654,17,-2094.0,4792.0,17414,12.0,20021001.0,대구광역시 달성군  논공읍 논공중앙로 211,-99,True
069620,대웅제약,09제약,KOSPI,"이창재, 박성수",127600,3.07,1.46,7.55,21.84,9.93,24.31,105.44,105.99,-16.27,-23.64,-20.55,48.8,14112,3778,222,16904.0,87439.0,11586,12.0,20021001.0,경기도 화성시 향남읍 제약공단4길 35-14 -,340,True
069640,한세엠케이,16유통,KOSPI,"김지원, 임동환(각자 대표이사)",995,0.3,1.12,-0.51,-115.88,1.13,34.59,1491.94,63.19,-25.3,-22.27,-49.23,1.1,222,660,4,-1960.0,891.0,22403,12.0,19950331.0,서울특별시 강남구  논현로 633,-11,False
069730,DSR제강,11금속,KOSPI,"홍하종, 홍석빈 (각자 대표이사)",5770,-0.17,0.44,3.37,15.28,3.71,38.52,35.65,208.41,1.94,49.1,53.87,3.3,813,567,66,1713.0,13053.0,14400,12.0,19710901.0,전라남도 순천시  서면 산단1길 15,118,True
069960,현대백화점,16유통,KOSPI,"정지선, 정지영 (각자대표)",129600,-7.16,0.61,14.12,4.62,0.96,17.11,71.84,62.58,31.57,42.42,77.78,275.7,30212,9501,988,9177.0,210969.0,21564,12.0,20021101.0,서울특별시 강남구 테헤란로98길 12 -,986,True
070960,모나용평,26일반서비스,KOSPI,박인준,2185,0.46,0.29,-3.44,-8.44,-6.84,-14.13,169.68,72.26,-29.06,-32.98,-46.25,1.8,1010,477,94,-635.0,7586.0,48133,12.0,20000214.0,강원도 평창군  대관령면 올림픽로 715,80,True
071050,한국금융지주,21금융,KOSPI,김남구,213000,-3.84,1.04,6.49,21.86,,,61.94,,-17.76,8.78,44.8,671.9,122039,104160,11063,32808.0,205667.0,55725,12.0,20030111.0,서울특별시 영등포구  의사당대로 88,12362,
071055,한국금융지주우,21금융,KOSPI,,147700,-0.81,0.0,0.0,0.0,,,,,-15.89,2.86,59.16,30.3,8711,0,0,0.0,0.0,5858,12.0,,,0,
071090,하이스틸,11금속,KOSPI,엄정근,2940,-2.97,0.41,-12.95,-1.99,3.61,-355.65,81.84,105.02,-33.71,-21.6,-49.91,19.6,576,549,18,-227.0,7121.0,20191,12.0,20030101.0,충청남도 당진시 송악읍 부곡공단4길 28-252,37,False
071320,지역난방공사,17전기·가스,KOSPI,하동근,66400,1.53,0.33,2.27,13.14,11.98,61.31,257.31,50.81,-14.54,-38.12,-25.89,11.1,7375,14341,3202,29268.0,198762.0,11578,12.0,19851101.0,경기도 성남시 분당구 분당로 368,2963,True
071840,롯데하이마트,16유통,KOSPI,남창희,6420,1.74,0.16,-0.5,-28.05,-2.4,460.15,89.92,96.31,-20.54,-12.41,-25.44,2.3,1468,23567,17,-12935.0,40082.0,23607,12.0,19870701.0,서울특별시 강남구  삼성로 156  롯데하이마트빌딩,-2869,True
071950,코아스,27제조,KOSPI,노병구,1558,-5.06,0.53,-0.29,-162.18,-19.69,28.81,131.24,47.66,-5.17,-63.43,-82.21,4.0,218,214,19,-5422.0,2919.0,12459,12.0,19920724.0,서울특별시 영등포구 선유로52길 17,1,False
071970,HD현대마린엔진,12기계·장비,KOSPI,유정대,67600,-0.15,4.69,13.89,43.41,28.4,136.47,69.02,159.92,-41.01,-27.0,4.97,175.2,19742,1335,326,4867.0,14413.0,33921,12.0,20010615.0,경상남도 창원시 성산구 적현로 222 STX중공업,348,True
072130,유엔젤,29IT 서비스,KOSPI,유지원,4765,-0.52,0.93,14.18,7.32,16.81,423.1,23.48,243.39,-11.76,5.19,-11.92,4.1,583,177,2,336.0,5122.0,12695,12.0,19990714.0,경기도 성남시 분당구 황새울로240번길 3,13,False
072710,농심홀딩스,21금융,KOSPI,황청용,90700,0.22,0.32,3.67,9.16,45.73,57.86,11.58,65.01,-6.97,3.19,8.49,5.1,4053,2654,309,24706.0,284823.0,4637,12.0,20030710.0,서울특별시 동작구  여의대방로 112 (신대방동),303,True
073240,금호타이어,08화학,KOSPI,정일택,6130,-4.81,0.87,5.07,17.1,-2.15,-17.41,164.32,108.91,0.82,-0.49,29.6,233.1,17522,11678,1470,1209.0,7065.0,287260,12.0,20030630.0,전남광주통합특별시 광산구 어등대로 658 -,1291,True
074610,이엔플러스,12기계·장비,KOSPI,"최용인, 홍은식 각자대표",5110,0.0,2.64,46.04,-68.19,46.06,82.67,193.08,32.85,0.0,0.0,900.0,0.0,448,63,-6,111.0,1932.0,8770,12.0,20031203.0,경기도 화성시  비봉면 현대기아로 818-11,-6,False
075180,새론오토모티브,15운송장비·부품,KOSPI,"정석태, 쿠마카와 테츠야",2900,-0.51,0.23,-107.41,0.5,-2.62,67.2,9.21,736.75,-5.54,-9.94,-19.44,0.5,574,361,-17,-27.0,12758.0,19200,12.0,19990331.0,충청남도 천안시 동남구 병천면 가전5길 133,57,False
075580,세진중공업,15운송장비·부품,KOSPI,"김진종, 윤지원 (각자대표)",12230,-0.57,3.04,13.73,24.76,17.48,118.29,113.37,74.68,-43.25,-37.09,2.26,34.4,6549,872,136,891.0,4019.0,56849,12.0,19990920.0,울산광역시 울주군 온산읍 당월로 216-18,205,True
077500,유니퀘스트,16유통,KOSPI,앤드류김,5390,-5.27,0.47,5.64,9.29,2.71,13.2,107.94,172.89,-24.83,-13.62,-5.11,41.5,1153,1690,115,955.0,11427.0,21600,12.0,19951125.0,"경기도 성남시 분당구  황새울로 314 (서현동,유니퀘스트빌딩)",119,True
077970,STX엔진,12기계·장비,KOSPI,이상수,25550,-2.11,2.99,13.81,23.25,8.26,73.26,253.98,94.53,-55.41,-32.59,15.09,144.1,9374,1890,175,1850.0,8545.0,40148,12.0,20040401.0,경상남도 창원시 성산구  공단로474번길 36,160,True
078000,텔코웨어,29IT 서비스,KOSPI,"금한태, 배성 (각자 대표이사)",12550,0.08,0.58,18.79,11.44,-14.5,-2.64,26.54,201.59,-27.33,-21.51,-17.27,1.3,1155,68,-14,668.0,21758.0,9240,12.0,20000111.0,서울특별시 서초구  법원로3길 20-7,66,True
078520,에이블씨엔씨,08화학,KOSPI,신유정,10180,-0.97,2.95,18.75,22.13,-5.51,33.45,61.66,303.91,-28.81,-0.39,11.14,11.7,2536,614,94,543.0,3450.0,26014,12.0,20000107.0,"서울특별시 중구 남대문로 78 7층(명동1가, 타임워크명동빌딩)",111,True
078930,GS,21금융,KOSPI,"허태수, 홍순기 (각자 대표이사)",95300,1.82,0.61,11.3,9.0,-45.65,-52.31,5.2,56.52,25.89,53.22,85.77,272.4,76638,68423,12586,8434.0,155303.0,92895,12.0,20040701.0,서울특별시 강남구 논현로 508,12146,True
078935,GS우,21금융,KOSPI,,58400,-0.17,0.0,0.0,0.0,,,,,3.36,15.64,26.54,4.2,975,0,0,0.0,0.0,1779,12.0,,,0,
079160,CJ CGV,30오락·문화,KOSPI,정종민,4855,3.08,1.41,-5.59,-27.9,-12.96,-551.12,190.32,34.15,-2.02,-21.69,-7.87,19.9,7269,5734,87,-868.0,3444.0,165582,12.0,19990330.0,서울특별시 용산구 한강대로23길 55 아이파크몰 6층(한강로동),-206,False
079430,현대리바트,27제조,KOSPI,민왕일,5690,0.0,0.27,15.76,0.59,-18.9,-36.33,84.55,122.6,-27.97,-14.69,-27.97,11.3,1118,3559,11,361.0,20785.0,20114,12.0,19990610.0,경기도 용인시 처인구  남사면 경기동로 316 리바트,22,False
079550,LIG디펜스앤에어로스페이스,11금속,KOSPI,신익현,762000,3.53,11.64,66.17,22.47,31.65,51.07,447.72,90.21,-22.95,44.32,27.42,1809.1,147840,11679,1711,11516.0,65465.0,22000,12.0,19980225.0,경기도 용인시 기흥구 마북로 207 엘아이지넥스원(주),1768,True
079900,전진건설로봇,12기계·장비,KOSPI,"고현국, 이형환 (각자대표)",31500,-5.97,2.94,14.58,21.25,8.33,3.93,35.28,274.7,-52.84,-40.34,-37.75,46.8,4370,460,43,2161.0,10701.0,14592,12.0,19991112.0,충청북도 음성군  금왕읍 대금로 1264,88,True
079980,휴비스,08화학,KOSPI,김석현,1973,-1.35,0.26,29.45,-0.74,-4.65,140.44,211.24,56.82,-42.56,-23.53,-37.37,4.1,676,2260,2,67.0,7534.0,34500,12.0,20001101.0,서울특별시 강남구  학동로 343,-37,False
