종목코드,재무제표종류,유동자산_2025,유동자산_2024,유동자산_2023,유동부채_2025,유동부채_2024,유동부채_2023,부채총계_2025,부채총계_2024,부채총계_2023,자본총계_2025,자본총계_2024,자본총계_2023,매출액_2025,매출액_2024,매출액_2023,영업이익_2025,영업이익_2024,영업이익_2023,당기순이익_2025,당기순이익_2024,당기순이익_2023
001940,CFS,1159846497743.0,1238126290260.0,1376387642212.0,100564343574.0,96248723917.0,144829353992.0,162896067404.0,149540197852.0,203567062700.0,1494288788942.0,1560754995518.0,1598950141872.0,825260643220.0,1013177626169.0,1541894306076.0,-70747195052.0,-3627526849.0,149275075244.0,-23193674600.0,45314096345.0,130202530569.0
002020,CFS,2047329863874.0,2272647721749.0,2025631560137.0,3671484867472.0,3005020321369.0,2630756659007.0,5023677932299.0,4634154109648.0,3920885075473.0,2423307276517.0,2346992488061.0,1310533881113.0,5886133083763.0,5920010660969.0,5878432276811.0,60501208348.0,-92007994082.0,99333095751.0,-296605779721.0,171996401449.0,15387285329.0
002025,,,,,,,,,,,,,,,,,,,,,,
002030,CFS,830381810000.0,869742108000.0,873549387000.0,551709286000.0,916274124000.0,561839258000.0,1283391333000.0,1304355185000.0,1291990928000.0,2035747890000.0,2029923970000.0,1980095079000.0,1884464676000.0,2007423276000.0,2115887323000.0,111030477000.0,172421989000.0,240394994000.0,51275842000.0,108442511000.0,175601383000.0
002070,CFS,91861171798.0,152370493925.0,86469579960.0,110576827323.0,128689325288.0,99056940356.0,119683805013.0,137091719096.0,102817066992.0,82563343233.0,120308609129.0,88265526779.0,222445054857.0,221742841204.0,217298020725.0,-5004075308.0,568801216.0,4859608010.0,-12605125664.0,-3809121502.0,-7900981725.0
002100,CFS,272610901619.0,281270525135.0,259940118322.0,178079786928.0,181636550864.0,158323199430.0,198104326577.0,210427634017.0,180131701890.0,288352573768.0,278591569698.0,268461032083.0,339236756604.0,325185752782.0,347407788945.0,28697544624.0,26720336645.0,25209888376.0,19590877957.0,17736543706.0,15126191336.0
002140,CFS,115584346803.0,134528768016.0,126594975013.0,124355068629.0,156602956296.0,148107726201.0,143896789984.0,179413304608.0,170990032083.0,119699006890.0,108440741213.0,106925910946.0,297322291052.0,307656378676.0,319058618654.0,13748324066.0,14269657884.0,7989269786.0,9671522577.0,3893036607.0,3135896967.0
002150,CFS,297854013272.0,268534541204.0,288178634692.0,316486443624.0,308354003444.0,278006710806.0,473170192872.0,348775867462.0,330735948947.0,251987513204.0,256405506072.0,274364101351.0,698474865934.0,582786671724.0,574990699821.0,30117245820.0,-13386874639.0,21891969353.0,6322351352.0,-6348231037.0,20743987999.0
002170,CFS,331482743611.0,315459594451.0,341393542247.0,10178415962.0,16056251355.0,15281799815.0,20750350486.0,19985723720.0,22832801527.0,453490771947.0,434145677117.0,431919041908.0,174685073701.0,191310493294.0,179258365881.0,18442275040.0,19991855072.0,17683937036.0,23951444926.0,11008468580.0,21640419330.0
002200,CFS,137312285097.0,148488716494.0,155568917247.0,40837814097.0,41181461679.0,42690206238.0,58174334189.0,58039993133.0,61282437741.0,281337765000.0,293163472999.0,295721552336.0,289599658247.0,301761200613.0,312304377084.0,-6557378537.0,-585859876.0,22880520713.0,-3880413695.0,3395100263.0,19041696095.0
002210,CFS,88887605618.0,56907549938.0,56839901438.0,129698740408.0,76998655152.0,44761002157.0,145072185596.0,96700571202.0,75088117608.0,23370851643.0,43967522571.0,35910208226.0,87168895112.0,88448234133.0,88593588700.0,-10118316902.0,-5731935846.0,665079755.0,-25737002341.0,-14571588545.0,-5966015025.0
002220,CFS,97807538196.0,102427180661.0,96584584874.0,134154196047.0,130607402678.0,121158779915.0,171013167271.0,172002310190.0,157459593318.0,165106074440.0,168449736071.0,173569402408.0,196404368831.0,205842246124.0,216255460140.0,3179080617.0,666960944.0,4859777657.0,-435711348.0,-4610118113.0,430267265.0
002240,CFS,1156690230054.0,1170233577266.0,1075549770909.0,442920991394.0,469146355930.0,446167186304.0,698402110438.0,681869875402.0,656069963664.0,1961649790761.0,1927107971605.0,1795210680578.0,1809183329321.0,1739609163820.0,1788877688439.0,40722957585.0,26107109844.0,56316856694.0,4602609973.0,32914628918.0,64526770048.0
002310,CFS,356547555566.0,390047677635.0,403603823024.0,151557163689.0,150651829167.0,153102582951.0,189225151771.0,190547901751.0,198420445505.0,845325745299.0,835936616430.0,849757319336.0,855126180115.0,891065284091.0,908334402467.0,27216050086.0,26566121417.0,87582502735.0,29610213131.0,23941616018.0,81053175532.0
002320,CFS,731599402519.0,690928628597.0,657966998766.0,902357285612.0,1051487341131.0,1028166708551.0,2793707876721.0,2665596451720.0,2661786978230.0,1523278806854.0,1523909993995.0,1539576621744.0,3064925190779.0,3015479161930.0,2807528782563.0,112195809190.0,100088306580.0,122526979246.0,984901814.0,-365000885.0,26107574417.0
002350,CFS,1971144188992.0,1875057158477.0,1556084175048.0,1252021252624.0,1454287824352.0,1329961026949.0,2655057838506.0,2702865100532.0,2527778745177.0,2054456537364.0,1871609370421.0,1704882809392.0,3189610448781.0,2847925036412.0,2701720151279.0,170297371324.0,172136969776.0,186991098059.0,151173987164.0,126718873995.0,103115550054.0
002355,,,,,,,,,,,,,,,,,,,,,,
002360,CFS,63215248956.0,71908117461.0,78088815011.0,14044449110.0,13659611589.0,12495368628.0,32127479315.0,30420665142.0,30661330140.0,69692952315.0,79955248236.0,90131774993.0,98627094841.0,126047268210.0,134037726894.0,-12249904855.0,-9694396156.0,-4115868315.0,-10784068601.0,-10416230655.0,-2582296699.0
002380,CFS,3982829853431.0,3994488398577.0,4178192966688.0,3982446436106.0,3230859313899.0,3836444032748.0,8979073673040.0,8140304571558.0,7972534840152.0,7824485732406.0,5265962627794.0,5642581348644.0,6483819486096.0,6658762417820.0,6288442613717.0,427615116299.0,471118235184.0,312530203929.0,1538496275573.0,326550559850.0,47440345975.0
002390,CFS,319673874229.0,327554127847.0,295289892016.0,415081517561.0,340995943212.0,301467891550.0,512428746660.0,499494735812.0,449706525420.0,278321412847.0,289060270969.0,340633132757.0,535137855367.0,507358329302.0,522741079531.0,3291476727.0,538506984.0,12578832018.0,-2238116610.0,-52665955894.0,-28940426192.0
002410,CFS,57625921369.0,85310733695.0,79442666367.0,157739857702.0,152013805762.0,112589083552.0,172443353346.0,168333689461.0,130776898314.0,-69466211644.0,18850797039.0,62133834668.0,71843235941.0,101357084787.0,120763371366.0,-51309381647.0,-38232332659.0,-10434014937.0,-87501791532.0,-46345997273.0,-9110987152.0
002420,CFS,4859428556.0,4366468892.0,6605762521.0,17731382688.0,20550680021.0,15356659973.0,24749603292.0,25782660593.0,23943612178.0,24547378493.0,24321926462.0,27055502112.0,29245475900.0,32031845759.0,30324718023.0,-569830419.0,-1975504652.0,-737486511.0,-1596471433.0,-2822596101.0,-1559060836.0
002450,CFS,181809795081.0,185274119456.0,190271185367.0,191715613879.0,124256579687.0,136862827380.0,234557171738.0,252829655722.0,271955667078.0,279903440455.0,272153151245.0,262202613136.0,224438993364.0,230380204827.0,247929198845.0,2281982590.0,5934200402.0,6465355387.0,17274756148.0,3121071310.0,3388984566.0
002460,CFS,355368538938.0,518244492344.0,798252085597.0,266408803260.0,367206782256.0,344305774243.0,304276445287.0,450537649623.0,622246444215.0,437876786160.0,382940741210.0,369441225612.0,659478953752.0,612780034467.0,908068526965.0,43245443500.0,23733768464.0,25253673267.0,30907001990.0,13467749775.0,19208134783.0
002600,CFS,251684171738.0,232805858312.0,228773495751.0,279249478516.0,217999588245.0,190668214256.0,283315579004.0,251571451127.0,244362080995.0,151468308135.0,147550831370.0,149640119001.0,488246059548.0,428162970536.0,405945609421.0,18629765819.0,20834881066.0,15648302437.0,8081939315.0,2514305703.0,355244125.0
002620,CFS,373282595163.0,409560549090.0,384527206646.0,323069469963.0,377990965280.0,412635828783.0,407547292129.0,453036058158.0,477810922325.0,469116853696.0,437396879539.0,402186068382.0,657614014071.0,779822241410.0,804043001736.0,38686177266.0,-11558923268.0,20820186238.0,34647175100.0,-66390902625.0,-13240831932.0
002630,CFS,47414825027.0,58983945336.0,49249571579.0,4210715028.0,4206733064.0,3892299448.0,12935042105.0,11891807655.0,9657861933.0,71846796584.0,85095979685.0,71392358134.0,29397883042.0,28005127326.0,28819028142.0,-3076404782.0,-645945767.0,1452807025.0,-13194865821.0,12871053378.0,-12423707818.0
002690,CFS,124574512413.0,106555939754.0,109413578909.0,18363628118.0,15301434738.0,23203916506.0,18812113382.0,18144701982.0,25996260704.0,157613797772.0,153656469741.0,153236014334.0,147345604058.0,151116114567.0,180812604441.0,-3510789127.0,-5798526499.0,-2912558609.0,1350334834.0,-483718262.0,-3159795782.0
002700,CFS,93230270065.0,80901351685.0,79333118543.0,53451870374.0,41905285455.0,38648003533.0,55637900203.0,45686024818.0,43889321524.0,83159456000.0,80640138413.0,82244765768.0,193989833588.0,178314873865.0,184299576203.0,5237045994.0,4032944384.0,2010103394.0,4206905611.0,1434794585.0,1056841415.0
002710,CFS,231689931908.0,226678497778.0,229620812003.0,215261501626.0,271028505600.0,219768078587.0,325214311280.0,314934973362.0,324690124283.0,248889180832.0,259015651210.0,235047322207.0,611513908644.0,582074815373.0,624418627125.0,-10909334249.0,12272472364.0,11250766391.0,-7600798426.0,20222969062.0,-8293017782.0
002720,CFS,67377414795.0,56973814608.0,55119200302.0,62019514402.0,28547062654.0,59687458641.0,84574065322.0,75999396198.0,78309909600.0,97702264067.0,89548177376.0,84949573607.0,175496223500.0,156462822664.0,135372690530.0,6184872347.0,6701642414.0,-1989142940.0,5704911934.0,5206078928.0,-8414888054.0
002760,CFS,27965974486.0,27854068612.0,25120405586.0,7973477177.0,5931247709.0,4658790108.0,10510784609.0,12631226025.0,9149383003.0,48730562769.0,46650925460.0,48779052919.0,50115779158.0,47600285853.0,46773797129.0,2230124830.0,-1791904067.0,505610730.0,2339631891.0,-1509722957.0,857813413.0
002780,CFS,451036481299.0,454615373444.0,488221311452.0,220727401745.0,198984551275.0,229509306474.0,322191006326.0,275318465980.0,306441209059.0,240935698511.0,268266216957.0,267890246354.0,576381970077.0,726191073004.0,759439767128.0,-23003569423.0,-4746640163.0,51726034035.0,-28371286048.0,2178956387.0,45310969956.0
002785,,,,,,,,,,,,,,,,,,,,,,
002787,,,,,,,,,,,,,,,,,,,,,,
002790,CFS,2875041281442.0,2583268440605.0,2750248646531.0,1144204105342.0,1138099827158.0,856205498882.0,1533985961077.0,1548821316419.0,1106298749214.0,7235423628719.0,6991700107789.0,6525132028648.0,4623175217447.0,4259886701995.0,4021343038942.0,367999917421.0,249277525878.0,152001477210.0,292155732971.0,652873028811.0,234714547925.0
002795,,,,,,,,,,,,,,,,,,,,,,
00279K,,,,,,,,,,,,,,,,,,,,,,
002810,CFS,451812383504.0,428917387208.0,411192501716.0,83803805361.0,92940806857.0,103835524973.0,104299998627.0,112276372181.0,120001032866.0,666743914687.0,616433034895.0,555611487697.0,446867820266.0,480191108812.0,476810216001.0,12762460946.0,18360036943.0,17182275919.0,61352454987.0,62583990331.0,55062738980.0
002820,CFS,230091142991.0,133411086490.0,263637309706.0,233001957127.0,248998953121.0,343191449807.0,250222446249.0,277690611795.0,396711706025.0,222937964366.0,225090675243.0,231388941227.0,272403719123.0,339342203215.0,441061876743.0,-17877846785.0,-5864106894.0,-30185394857.0,-3635202790.0,-10573710008.0,-159209216493.0
002840,CFS,223824899643.0,222219793896.0,196731104268.0,45408061296.0,47794274109.0,39482674198.0,76510174483.0,78232426252.0,69598936992.0,416384564328.0,400463662799.0,377967231783.0,441137509663.0,435797799410.0,421367350652.0,43607590772.0,59945950557.0,67238827320.0,43521733029.0,50549440013.0,61015747625.0
002870,CFS,48505567134.0,51179891219.0,86881578575.0,2705074621.0,3049242489.0,32128011514.0,2838866844.0,3600933052.0,32548430681.0,73650459373.0,71716646067.0,71642478000.0,24228056503.0,22778451624.0,26895721826.0,-2293337379.0,-4365691306.0,-3999446133.0,2001172609.0,308958199.0,-9206169945.0
002880,CFS,133012868034.0,106918126917.0,112229012243.0,303738247883.0,270795424999.0,271557825138.0,346347272554.0,290605495297.0,299228350342.0,46511139084.0,44105861002.0,36798139893.0,633397608367.0,564915822828.0,566931442867.0,30205846731.0,37469149998.0,36096187586.0,-651589067.0,4844819495.0,-195250149119.0
002900,CFS,496150320945.0,473248817594.0,516796324494.0,370411963597.0,343318708741.0,395279274212.0,430964532731.0,429733832221.0,466443819251.0,421401684793.0,406834003463.0,382667086171.0,929360802636.0,788790147164.0,836475030282.0,64082478673.0,16080371733.0,76461605327.0,40119181949.0,18209004495.0,60426831559.0
002920,CFS,194253191910.0,205082884796.0,190229994310.0,80500640340.0,64076926428.0,62205277797.0,134340088267.0,109496384588.0,104498591908.0,299630305388.0,328011975289.0,335105442210.0,304574766277.0,324603324420.0,311469920690.0,-30023008741.0,-473712416.0,8019390028.0,-23259745943.0,-6807745273.0,13754878945.0
002960,CFS,154982789171.0,157856833443.0,159137348964.0,48699771291.0,51307135816.0,60149598770.0,59902688775.0,64020495113.0,62221361302.0,140361831154.0,127275601718.0,126150255265.0,344959163929.0,327169149754.0,320486205004.0,52781327678.0,45955067339.0,42296587917.0,48227962489.0,36654972144.0,37379114562.0
002990,CFS,970577008746.0,975826697352.0,1145157097104.0,1083672416184.0,1082586754263.0,924764715472.0,1261873459343.0,1327331892723.0,1222548339400.0,242559560283.0,225439415336.0,469814438482.0,2018488470870.0,1914191087195.0,2217626015573.0,47084246190.0,-181828149572.0,21804193710.0,62380067861.0,-228542567313.0,746269594.0
002995,,,,,,,,,,,,,,,,,,,,,,
003000,CFS,303177463370.0,203739430076.0,254178522748.0,117817798875.0,35398194086.0,97544074713.0,135362536191.0,129034731764.0,194752377153.0,340932074140.0,244145580064.0,234264672245.0,200714183691.0,160086870107.0,125928240771.0,14163801286.0,1617661424.0,-37496760003.0,12433079755.0,-3458761838.0,-34406512167.0
003010,CFS,176567427090.0,185817238552.0,176765036631.0,118594715478.0,134566280405.0,133606577606.0,123033329899.0,142673830031.0,139149134648.0,127629006006.0,120265987485.0,114811452331.0,241713123892.0,248825923748.0,276080698891.0,17552440394.0,14157545456.0,9142102686.0,14236946120.0,7274399159.0,7404407309.0
003030,CFS,2485503594935.0,2576717302425.0,2433040225715.0,1280106109240.0,1284439436223.0,1143048800456.0,3313662457400.0,2897364493988.0,1951857663889.0,2733117514567.0,2658209264520.0,2388898332220.0,3759574982771.0,3675086864147.0,3913342472741.0,205826153302.0,211611279793.0,590946429587.0,97853853614.0,117043515792.0,409652266510.0
003060,CFS,154528906343.0,115200392568.0,84857286038.0,229133204501.0,147508669310.0,157938368473.0,309425651987.0,212293831663.0,220705187059.0,277566948359.0,378690640165.0,368691477738.0,73226140158.0,67378141310.0,87363627712.0,-60354664385.0,-52823131512.0,-57477960970.0,-168296872201.0,-104979607721.0,-115330071228.0
003070,CFS,1340564688948.0,1586961773645.0,1456081496381.0,1880316087444.0,1327575564822.0,1401665560479.0,2273914566054.0,2123999589045.0,2017469542758.0,684395536149.0,606614384635.0,553830945167.0,2684430963154.0,2911960747188.0,2645037776165.0,3650749780.0,-56668787248.0,7614457547.0,-200362805739.0,23559668646.0,-117145427.0
003075,,,,,,,,,,,,,,,,,,,,,,
003080,CFS,117503824335.0,67393794112.0,82853943711.0,67014276289.0,38709849743.0,24800605964.0,75516225757.0,91444010113.0,33110290058.0,152820667278.0,125302707399.0,132517081854.0,64334046194.0,59837932666.0,62612439874.0,-8143226709.0,-2930119648.0,201041362.0,34118990966.0,-3644166613.0,1163430847.0
003090,CFS,1032400161480.0,953746869492.0,862545145631.0,769769584822.0,716162949633.0,719419824997.0,1464831571447.0,1218198152023.0,922478396685.0,1767325630187.0,1502495759151.0,1436798777412.0,2068370455244.0,1936916852599.0,1813841462124.0,261793894978.0,281913080239.0,195606282852.0,227906759004.0,68860695957.0,191438974294.0
003120,CFS,269976500434.0,270473320917.0,293943116751.0,15454824769.0,10373524125.0,34892111664.0,16665238587.0,11745156467.0,36436249470.0,386344748050.0,385134595275.0,382753680026.0,64291702806.0,69018340865.0,78053232127.0,-6160588840.0,-9518107492.0,-7992642135.0,1165834883.0,13094107409.0,-20940893247.0
003160,CFS,211816503482.0,173173365346.0,138996290352.0,125869508308.0,105622992203.0,86898503842.0,187880357649.0,151870737375.0,119340063760.0,185897332896.0,167739843041.0,161249418301.0,432293560547.0,213957402579.0,214541934868.0,36508298757.0,3081395875.0,6139629128.0,13517288709.0,2771028466.0,1960664847.0
003200,CFS,391335549590.0,390199501402.0,397420469887.0,107136465710.0,148536835401.0,125720800419.0,171065152584.0,208139452398.0,178495604004.0,949645970553.0,907619445584.0,880734785576.0,517177907810.0,523651392861.0,539409047753.0,12407495279.0,9064191185.0,-1021003237.0,33915658428.0,29002122880.0,9719711248.0
003220,CFS,256602567264.0,257570267988.0,209293035076.0,216337012102.0,200776166523.0,182690483039.0,339072737426.0,298810595744.0,243733869786.0,274578483253.0,284578237939.0,264264472571.0,605434719615.0,598162352613.0,526952045065.0,3483326321.0,28220453539.0,32232798510.0,-4012533918.0,9044729468.0,23463261382.0
003230,CFS,872933619483.0,676663603748.0,492073951173.0,555472302432.0,492425282678.0,402005197765.0,924955585739.0,766748854360.0,593512454782.0,1271540001153.0,828033342607.0,576790316113.0,2351785163786.0,1728015003746.0,1192914607980.0,524188406060.0,344569150443.0,147514090779.0,388673674725.0,271255665463.0,126591199633.0
003240,CFS,2354380228189.0,1965406986073.0,1852914832457.0,324300787129.0,402529646167.0,420549694218.0,534018512304.0,706711261253.0,708793032453.0,3964264620645.0,4015566539464.0,4029499410934.0,1827439561466.0,2027535145711.0,2126334323954.0,-36015243749.0,-394683967.0,-64774664510.0,83143647817.0,218362415993.0,-14694447321.0
003280,CFS,154115299502.0,102086052549.0,101272964130.0,64344870497.0,65466002331.0,57723186739.0,192913139530.0,209520122001.0,154939133840.0,259908884187.0,234039195529.0,170714205597.0,180812754057.0,188000981753.0,164811542047.0,11275759234.0,27541001667.0,24563227868.0,30324384354.0,39961399082.0,34733504205.0
