종목코드,종목명,시장구분,매출액,영업이익,경상이익,ROE,시가총액,상장주수,결산월
445180,퓨릿,KOSDAQ,0,0,0,0.0,1292,17189,12.0
445680,큐리옥스바이오시스템즈,KOSDAQ,13,-33,-26,-54.0,5952,17203,12.0
446540,메가터치,KOSDAQ,0,0,0,0.0,1942,29079,12.0
446840,지슨,KOSDAQ,136,-18,-21,-35.0,382,11016,12.0
448280,에코아이,KOSDAQ,54,-37,-34,0.0,2044,29631,12.0
448710,코츠테크놀로지,KOSDAQ,650,95,98,20.0,529,5285,12.0
448900,한국피아이엠,KOSDAQ,83,-7,2,-1.0,2605,6074,12.0
450330,하스,KOSDAQ,33,-8,-9,3.0,350,8186,12.0
450520,인스웨이브,KOSDAQ,113,-28,-26,-7.0,250,14704,12.0
450950,아스테라시스,KOSDAQ,75,-18,-10,19.0,2314,37627,12.0
451220,아이엠티,KOSDAQ,122,11,8,10.0,706,7874,12.0
451250,삐아,KOSDAQ,203,29,31,12.0,702,10225,12.0
451760,컨텍,KOSDAQ,182,-24,-9,-2.0,1173,16507,12.0
452160,제이엔비,KOSDAQ,35,-4,-7,-5.0,314,9617,12.0
452190,한빛레이저,KOSDAQ,63,2,2,14.0,786,23920,12.0
452200,민테크,KOSDAQ,209,-110,-144,-63.0,304,24332,12.0
452280,한선엔지니어링,KOSDAQ,485,49,51,7.0,1942,19247,12.0
452300,캡스톤파트너스,KOSDAQ,97,22,22,6.0,298,14169,12.0
452400,이닉스,KOSDAQ,266,-6,4,0.0,498,9071,12.0
452430,사피엔반도체,KOSDAQ,0,0,0,0.0,2237,8255,12.0
452450,피아이이,KOSDAQ,98,-31,-16,-36.0,1039,36028,12.0
453450,그리드위즈,KOSDAQ,206,-22,-20,3.0,1105,7942,12.0
453860,에이에스텍,KOSDAQ,0,0,0,0.0,620,6444,12.0
455180,케이지에이,KOSDAQ,9,-12,-16,0.0,183,13958,12.0
455900,엔젤로보틱스,KOSDAQ,42,-108,-100,-41.0,2455,15392,12.0
456010,아이씨티케이,KOSDAQ,6,-30,-11,-14.0,2104,14502,12.0
456070,이엔셀,KOSDAQ,72,-157,-152,-35.0,646,11029,12.0
456160,지투지바이오,KOSDAQ,8,-108,-833,-36100000.0,4706,16629,12.0
457370,한켐,KOSDAQ,367,65,69,15.0,536,8062,12.0
457550,우진엔텍,KOSDAQ,0,0,0,0.0,1295,9318,12.0
457600,벡트,KOSDAQ,157,-6,-7,-26.0,453,13707,12.0
458350,에스팀,KOSDAQ,59,-6,-6,0.0,340,8683,12.0
458650,성우,KOSDAQ,239,2,18,2.0,1158,15045,12.0
458870,씨어스,KOSDAQ,325,139,137,0.0,10637,38059,12.0
459100,위츠,KOSDAQ,549,15,28,12.0,535,13466,12.0
459510,나우로보틱스,KOSDAQ,30,-26,-32,0.0,1693,12978,12.0
459550,알트,KOSDAQ,181,-8,-11,0.0,255,25220,12.0
460470,아이빔테크놀로지,KOSDAQ,36,-43,-40,-18.0,438,15119,12.0
460870,에스엠씨지,KOSDAQ,546,44,-16,-12.0,476,20073,12.0
460930,현대힘스,KOSDAQ,646,85,84,9.0,4527,35510,12.0
460940,피앤에스로보틱스,KOSDAQ,9,-4,0,0.0,569,13455,12.0
461030,아이엠비디엑스,KOSDAQ,0,0,0,0.0,425,14334,12.0
461300,아이스크림미디어,KOSDAQ,1522,461,394,23.0,2059,13323,12.0
462310,뉴키즈온,KOSDAQ,103,-5,-5,0.0,278,7898,12.0
462350,이노스페이스,KOSDAQ,14,-124,-124,-142.0,2065,33811,12.0
462510,라메디텍,KOSDAQ,66,-97,-95,-68.0,252,8802,12.0
462860,더즌,KOSDAQ,157,39,40,17.0,1298,71756,12.0
462980,아이지넷,KOSDAQ,87,6,6,14.0,239,18234,12.0
463020,뉴엔AI,KOSDAQ,197,4,-55,-36.0,501,8879,12.0
463480,모티브링크,KOSDAQ,177,-14,-11,-3.0,477,12390,12.0
464080,에스오에스랩,KOSDAQ,49,-128,-120,-46.0,1410,17947,12.0
464280,티디에스팜,KOSDAQ,275,37,42,12.0,300,5530,12.0
464490,쿼드메디슨,KOSDAQ,3,-44,-46,-46.0,645,11482,12.0
464500,아이언디바이스,KOSDAQ,47,-10,-7,-15.0,226,13993,12.0
464580,닷밀,KOSDAQ,236,10,8,6.0,252,18406,12.0
465320,교보15호스팩,KOSDAQ,0,0,0,0.0,88,3810,12.0
465480,인스피언,KOSDAQ,200,25,28,0.0,326,10137,12.0
466100,클로봇,KOSDAQ,81,-25,-22,-2.0,5919,25459,12.0
466410,사이냅소프트,KOSDAQ,133,51,64,12.0,373,5037,12.0
466690,키움히어로제1호스팩,KOSDAQ,0,0,0,-5.0,102,5095,12.0
467930,IBKS제23호스팩,KOSDAQ,0,-1,2,1.0,89,4230,12.0
468530,프로티나,KOSDAQ,23,-91,-57,-36100000.0,2400,11035,12.0
468760,유진스팩10호,KOSDAQ,0,0,2,3.0,88,4240,12.0
469480,IBKS제24호스팩,KOSDAQ,0,0,1,3.0,90,4230,12.0
469610,이노테크,KOSDAQ,199,30,47,0.0,1087,8942,12.0
469750,아이비젼웍스,KOSDAQ,352,24,-46,-17.0,207,34456,12.0
469880,하나30호스팩,KOSDAQ,0,0,4,2.0,154,7305,12.0
469900,하나31호스팩,KOSDAQ,0,0,2,3.0,116,5605,12.0
471050,대신밸런스제17호스팩,KOSDAQ,0,-1,2,2.0,127,6060,12.0
471820,셀로맥스사이언스,KOSDAQ,47,3,6,8.0,459,11302,12.0
472220,신영스팩10호,KOSDAQ,0,0,2,3.0,98,4690,12.0
472230,에스케이증권제11호스팩,KOSDAQ,0,0,1,2.0,86,4155,12.0
472850,폰드그룹,KOSDAQ,1169,170,152,16.0,2181,57571,12.0
473000,에스케이증권제12호스팩,KOSDAQ,0,0,0,2.0,67,3310,12.0
473050,유안타제15호스팩,KOSDAQ,0,0,3,3.0,145,7010,12.0
473950,에스케이증권제13호스팩,KOSDAQ,0,0,0,1.0,89,4420,12.0
473980,노머스,KOSDAQ,186,40,41,14.0,1115,11059,12.0
474170,루미르,KOSDAQ,143,-12,-11,-2.0,1028,17817,12.0
474490,유안타제16호스팩,KOSDAQ,0,0,2,3.0,113,5510,12.0
474610,RF시스템즈,KOSDAQ,0,0,0,0.0,802,14415,12.0
474650,링크솔루션,KOSDAQ,16,-37,-40,0.0,1164,5752,12.0
474660,신한제12호스팩,KOSDAQ,0,-2,-1,-1.0,113,5520,12.0
474930,신한제13호스팩,KOSDAQ,0,0,1,2.0,75,3620,12.0
475040,스트라드비젼,KOSDAQ,36,-132,-131,0.0,1693,53255,12.0
475230,엔알비,KOSDAQ,172,15,-33,-4.0,780,10898,12.0
475240,하나32호스팩,KOSDAQ,0,0,1,0.0,66,3200,12.0
475250,하나33호스팩,KOSDAQ,0,0,1,0.0,76,3700,12.0
475400,씨메스로보틱스,KOSDAQ,58,-51,-48,-26.0,1793,11806,12.0
475430,키스트론,KOSDAQ,0,0,0,0.0,734,17848,12.0
475460,미트박스,KOSDAQ,343,16,10,6.0,313,5646,12.0
475580,에이럭스,KOSDAQ,152,-25,-32,-22.0,944,13624,12.0
475660,에스켐,KOSDAQ,331,22,10,6.0,273,7929,12.0
475830,오름테라퓨틱,KOSDAQ,0,-181,-153,-35.0,9100,21719,12.0
475960,토모큐브,KOSDAQ,27,-19,-14,-9.0,4817,13383,12.0
476040,오가노이드사이언스,KOSDAQ,1,-42,-44,0.0,491,6585,12.0
476060,온코닉테라퓨틱스,KOSDAQ,148,-48,-99,-45.0,5221,45407,12.0
476080,M83,KOSDAQ,669,-26,-33,-15.0,268,8077,12.0
476830,알지노믹스,KOSDAQ,0,0,0,0.0,7252,28055,12.0
477340,에이치엠씨제7호스팩,KOSDAQ,0,0,2,0.0,152,7510,12.0
477380,미래에셋비전스팩4호,KOSDAQ,0,0,2,0.0,166,8100,12.0
477470,미래에셋비전스팩5호,KOSDAQ,0,0,1,0.0,114,5480,12.0
477760,DB금융스팩12호,KOSDAQ,0,0,0,0.0,120,5840,12.0
477850,마키나락스,KOSDAQ,30,-24,-24,0.0,3490,17754,12.0
478110,이베스트스팩6호,KOSDAQ,0,0,1,0.0,102,5020,12.0
478340,나라스페이스테크놀로지,KOSDAQ,43,-44,-107,-36100000.0,1200,11570,12.0
478390,KB제29호스팩,KOSDAQ,0,0,2,0.0,126,6220,12.0
478440,미래에셋비전스팩6호,KOSDAQ,0,0,2,0.0,141,6930,12.0
478560,블랙야크아이앤씨,KOSDAQ,167,26,16,-7.0,638,25830,12.0
479880,한국제15호스팩,KOSDAQ,0,0,2,0.0,140,6870,12.0
479960,위너스일렉,KOSDAQ,264,29,30,10.0,428,7126,12.0
481070,에이유브랜즈,KOSDAQ,185,20,27,16.0,2321,14330,12.0
481890,엔에이치스팩31호,KOSDAQ,0,0,1,0.0,131,6345,12.0
482520,교보16호스팩,KOSDAQ,0,-1,0,0.0,124,6100,12.0
482630,삼양엔씨켐,KOSDAQ,0,0,0,0.0,2703,21888,12.0
482680,미래에셋비전스팩7호,KOSDAQ,0,0,1,0.0,168,8215,12.0
482690,대신밸런스제19호스팩,KOSDAQ,0,0,-1,0.0,116,5615,12.0
484120,도우인시스,KOSDAQ,268,18,69,6.0,1802,10957,12.0
484130,하나34호스팩,KOSDAQ,0,0,0,0.0,91,4520,12.0
484590,삼양컴텍,KOSDAQ,1416,181,168,36.0,2443,41210,12.0
484810,티엑스알로보틱스,KOSDAQ,572,53,42,16.0,1491,15450,12.0
486630,KB제30호스팩,KOSDAQ,0,0,1,0.0,107,5310,12.0
486990,노타,KOSDAQ,36,-42,-40,0.0,3434,21346,12.0
487360,신한제14호스팩,KOSDAQ,0,0,0,0.0,113,5640,12.0
487580,폴레드,KOSDAQ,253,45,46,27.0,945,25182,12.0
487720,키움제10호스팩,KOSDAQ,0,0,0,0.0,85,4230,12.0
487830,신한제15호스팩,KOSDAQ,0,0,0,0.0,87,4350,12.0
488060,유진스팩11호,KOSDAQ,0,0,0,0.0,96,4720,12.0
488280,에스투더블유,KOSDAQ,22,-23,-20,-44.0,999,10803,12.0
488900,비츠로넥스텍,KOSDAQ,304,-141,-154,-59.0,2129,28976,12.0
489210,교보17호스팩,KOSDAQ,0,0,0,0.0,104,5180,12.0
489460,바이오비쥬,KOSDAQ,80,26,37,0.0,989,15044,12.0
489480,키움제11호스팩,KOSDAQ,0,0,0,0.0,133,6600,12.0
489500,엘케이켐,KOSDAQ,61,11,16,9.0,1175,6391,12.0
489730,디비금융제13호스팩,KOSDAQ,0,0,0,0.0,127,6332,12.0
490470,세미파이브,KOSDAQ,479,1,15,0.0,5981,34025,12.0
491000,리브스메드,KOSDAQ,103,-84,-59,0.0,8926,25004,12.0
492220,KB제31호스팩,KOSDAQ,0,0,0,0.0,124,6210,12.0
493280,아이엠바이오로직스,KOSDAQ,0,0,0,0.0,2450,14836,12.0
493330,지에프아이,KOSDAQ,195,29,30,0.0,744,7839,12.0
493790,유안타제17호스팩,KOSDAQ,0,0,0,0.0,106,5310,12.0
494120,큐리오시스,KOSDAQ,11,-16,-15,-41.0,804,7629,12.0
496070,신한제16호스팩,KOSDAQ,0,0,0,0.0,112,5620,12.0
498390,한화플러스제5호스팩,KOSDAQ,0,0,0,0.0,100,4960,12.0
